I,Q,I_pim,Q_pim
-15183.675675478053,-24471.562391860905,1.4150058,-0.0021736356
7442.424007953738,-18939.21247818938,0.7728233,-0.062329855
28202.86992487732,-7224.360580699531,0.48875704,0.25767934
39836.9575900508,6202.693041897417,0.045261253,-0.13995476
38007.64772808496,16568.782259703843,-1.3301984,-0.6976865
22973.385882392195,20510.07679674283,-1.6208905,-0.016716655
-411.8975848135004,17138.170097534272,-0.9117718,0.32950455
-24217.15506006433,8181.416733648547,-0.64846,-0.31632677
-40164.052730932104,-2830.7863426888603,-0.44496658,0.16127802
-42514.29189133855,-11945.029959591511,0.83542675,0.63872254
-30157.364346933537,-16197.266791048529,1.7509732,0.1311803
-7119.367078688247,-14594.096779568534,1.2648616,-0.3931216
18765.56937870918,-8246.028119501645,0.81767046,0.29032564
38512.42418006229,209.9870040225688,0.6536116,-0.28509974
45139.12944162066,7688.754916518674,0.056715857,-0.30062094
36174.299654503295,11775.425071727128,-1.749997,-0.31939346
14573.90572148944,11504.86489346728,-1.7457662,0.2113125
-12247.895830777908,7511.073605422654,-0.9318331,-0.050577976
-34974.95080460516,1615.2846463274525,-0.6311971,0.2994009
-45651.98231682963,-3969.5620183497144,-0.95600593,-0.10045155
-40527.49177635578,-7458.576854417011,1.6291295,0.56554663
-21354.06302444892,-8060.270385173988,2.0174196,-0.040126503
5181.025503095304,-6081.546693422859,0.70072126,-0.48473835
29814.116359588956,-2632.9139735137474,0.49148694,-0.12645848
43984.20091949653,912.6358251750106,1.0813811,0.02750252
42833.31060898822,3444.5945082932926,-1.4126058,-0.776799
26894.489361352084,4462.223835479587,-2.0602775,-0.080946006
1865.6537665082076,4094.746578440092,-0.7762471,0.8705544
-23445.856641442973,2859.053823999591,-0.40410313,-0.2940875
-40252.893386480115,1381.068372609972,-0.90074515,0.45848072
-42881.76914837804,84.80244393219125,0.25057504,0.26809096
-30702.522915069057,-908.597613559192,1.8476906,0.1629295
-8274.295600812375,-1683.9342437963692,1.8041142,-0.14779676
16407.253795071098,-2346.200948790625,0.50150394,0.1743093
34752.84916573514,-2855.0156123837723,0.68804526,-0.57760453
40640.5617015987,-2980.20017247415,1.1177921,0.34090075
32451.06854471852,-2422.9269694911786,-1.3650444,-0.2335065
13499.741431681685,-981.2854226439274,-1.696437,0.049894217
-9283.848504767033,1163.0049453557658,-0.35158545,0.26136163
-27936.34795823329,3472.8619896040227,-0.09136242,0.57495964
-36275.25494489876,5132.566963705481,-1.1882141,-0.24368133
-31950.33030435701,5350.630390959686,0.7742355,0.21158403
-17089.71155814445,3755.536802711327,1.1501393,-0.20972985
2665.219666440297,589.5788959095202,0.025350036,-0.6373796
20348.548332110084,-3234.607504270723,-0.5423849,-0.37071112
30121.02044239117,-6424.7946807674425,0.27674034,-0.14779985
29224.537463679433,-7721.060609445223,0.1249494,0.28743675
18741.34010901427,-6444.985738846535,-0.26096871,0.5677946
2903.4741517735956,-2782.327803299037,0.069865175,0.7131724
-12583.067394890855,2180.634272542061,0.93381083,0.671074
-22650.328953126704,6788.233726191119,0.6772196,-0.018543795
-24491.75344994,9372.689160315043,-0.8486062,-0.60717523
-18337.518947432403,8871.950919953533,-0.85577637,-1.0023685
-7018.411788292781,5265.827947027495,-1.0200075,-1.1807835
5237.560465716765,-383.63010350276994,-1.1698619,-1.2644113
14440.644738167424,-6202.693041897417,-1.1935385,0.11316408
18123.493731794017,-10188.407906710408,0.6269644,0.30322334
15926.70661278868,-10862.789246552118,1.7668574,1.3752888
9413.071276473229,-7846.2451695356,1.5894988,1.3614271
1195.3106382823148,-2031.2204427567715,1.7061,1.4106711
-6089.623116654496,4696.4401091970685,1.2557458,1.1211634
-10620.496549603,10079.376193083304,0.75818354,-0.36975175
-11783.501494958766,12227.704772698817,-1.0167027,-0.6055563
-10006.688383998568,10325.70710164824,-1.5786113,-1.1300912
-6319.801178756158,4898.350689987999,-1.6849223,-1.2856303
-1841.4244968132955,-2334.086313943169,-1.9256005,-1.6597459
2556.1879528131935,-8989.059056812273,-1.2921245,-1.3172969
6287.495485829609,-12825.360091839972,-0.9822479,-0.41426954
8896.180189648445,-12494.226739342845,-0.20961468,-0.30718806
9921.885940066377,-7999.697210936708,0.831062,0.58081025
8875.989131569351,-738.9927256948096,1.4459181,1.2228585
5491.967797513338,6949.762190823864,1.6798788,1.6594142
60.57317423727947,12538.64706711685,1.6114041,1.2977184
-6352.106871682707,14129.702443749393,1.2432545,0.91197765
-11940.991747975691,11101.043731885416,0.39754653,0.32388312
-14674.861011884906,4337.03927538921,-0.58067894,-0.58848834
-13011.11782616763,-4034.173404202813,-1.3852278,-1.3534693
-6719.584128722202,-11298.91610106053,-1.8095294,-1.6666816
2754.0603219883064,-15046.37648054022,-1.6600225,-1.3427198
12506.3413741903,-13939.906497805914,-1.0092382,-0.7089384
19048.244191816484,-8213.722426575096,-0.095704265,0.03351474
19573.211701872904,387.66831511858857,0.7314686,0.8840568
13168.608079184556,9114.243616902651,1.4500108,1.5554442
1429.5269119997954,15094.835019930044,1.6813183,1.5484447
-11876.380362122594,16265.916388517446,1.1702816,0.81361926
-21988.062248132446,12094.4437893768,0.33068362,0.30490026
-24895.57461152186,3775.72786079042,-0.15598662,-0.2982765
-18963.44174788429,-6061.355635343765,-0.5726416,-1.0044253
-5722.1458596150005,-14194.313829602488,-1.1551224,-1.3156852
10414.54775719625,-17861.009976765807,-0.9289366,-0.58100444
23639.690799002263,-15684.413915839565,-0.16971226,-0.35778004
28881.28947633485,-8189.493156880184,-0.023802156,-0.14418283
23768.913570708464,2289.6659861691637,-0.24966784,0.3379068
9691.707877964714,12328.66006309428,0.3655476,0.96150386
-8520.626509377313,18539.429528223336,0.4896762,0.27484766
-24253.4989646067,18696.919781240264,-0.12534323,0.1615125
-31554.585566006783,12554.799913580124,-0.16820146,0.21385805
-27411.380448176868,1982.761903366948,0.7498911,0.115457855
-13003.041402935993,-9570.561529490156,0.2745605,-0.7244516
6578.24672216855,-18204.25796411039,-0.16042697,-0.22570595
24156.58188582705,-20897.745111861415,0.30585998,-0.023007981
33093.144191633684,-16560.705836472207,0.49422485,-0.069651134
29866.613110594597,-6481.329643388903,-1.0149691,-0.38553053
15450.197642122082,6061.355635343765,-0.7435792,0.52831143
-4926.61817129873,16827.227803116235,0.03409271,0.38751712
-23688.14933839209,22097.09396175955,-0.32888195,0.0011412293
-33755.41089662794,19928.574324064943,-0.8090174,-0.11914642
-31235.566848357113,10903.171362710304,1.1281009,0.54589665
-16960.48878643825,-2019.1058079093157,1.0985608,-0.33143952
3775.72786079042,-14481.026854325612,-0.059875384,-0.64779824
23159.14361671985,-22181.89640569174,0.24167669,-0.042518545
33848.28976379176,-22412.0744677934,1.0351956,0.24065898
31744.38151195026,-14953.497613376392,-1.160148,-0.6608503
17598.526221737593,-2285.6277745533453,-1.3779438,0.12098623
-3218.454657807449,11311.030735907983,0.17907938,0.92192125
-22791.666359680356,21156.190655273807,-0.10462648,0.112666786
-33654.45560623247,23833.52495656156,-1.1013396,-0.2191793
-31655.54085640225,18357.710005511497,1.1552031,0.7466683
-17562.182317195227,6558.055664089457,1.5819572,0.076205514
3206.3400229599933,-7543.379298349203,-0.35536593,-1.1481555
22690.711069284887,-19096.702731206307,-0.041533038,-0.23637046
33412.162909283354,-24128.31440451632,0.9215652,-0.002553814
31263.834329667843,-20893.706900245597,-1.1702663,-0.8180505
17105.86440460772,-10511.464835975898,-1.7197334,-0.23988649
-3594.008338078582,3440.5562966774737,0.41919854,1.1460893
