I,Q,I_pim,Q_pim
-45651.98231682963,-3969.5620183497144,-0.96948516,-0.34946835
-40527.49177635578,-7458.576854417011,-0.3402515,-0.35861433
-21354.06302444892,-8060.270385173988,0.7369923,0.15474114
5181.025503095304,-6081.546693422859,0.84468246,-0.2943101
29814.116359588956,-2632.9139735137474,-0.75773394,-2.401266
43984.20091949653,912.6358251750106,-1.4290699,-3.9749074
42833.31060898822,3444.5945082932926,-1.5805124,-4.4790335
26894.489361352084,4462.223835479587,-1.5527631,-3.6860404
1865.6537665082076,4094.746578440092,-1.6451727,-1.5737425
-23445.856641442973,2859.053823999591,-1.4393659,0.13704026
-40252.893386480115,1381.068372609972,-1.1108928,0.08397934
-42881.76914837804,84.80244393219125,-0.6986141,-0.2164039
-30702.522915069057,-908.597613559192,-0.06961626,0.03328532
-8274.295600812375,-1683.9342437963692,0.7661406,0.280447
16407.253795071098,-2346.200948790625,0.12771624,-1.0906243
34752.84916573514,-2855.0156123837723,-0.8313091,-2.8450503
40640.5617015987,-2980.20017247415,-1.1702864,-3.7353816
32451.06854471852,-2422.9269694911786,-1.2347834,-3.5198932
13499.741431681685,-981.2854226439274,-1.1735208,-2.1077638
-9283.848504767033,1163.0049453557658,-1.2594922,-0.17734009
-27936.34795823329,3472.8619896040227,-1.0630027,0.52632684
-36275.25494489876,5132.566963705481,-0.81721175,0.26771265
-31950.33030435701,5350.630390959686,-0.44312143,0.21914724
-17089.71155814445,3755.536802711327,0.14977765,0.44095168
2665.219666440297,589.5788959095202,0.542997,0.0085449815
20348.548332110084,-3234.607504270723,0.05893573,-1.3280839
30121.02044239117,-6424.7946807674425,-0.39855087,-2.3191452
29224.537463679433,-7721.060609445223,-0.6166501,-2.5231638
18741.34010901427,-6444.985738846535,-0.6155335,-1.8528875
2903.4741517735956,-2782.327803299037,-0.6323503,-0.5182142
-12583.067394890855,2180.634272542061,-0.7328174,0.5746112
-22650.328953126704,6788.233726191119,-0.6612531,0.7450641
-24491.75344994,9372.689160315043,-0.5521115,0.57972455
-18337.518947432403,8871.950919953533,-0.3037982,0.53589624
-7018.411788292781,5265.827947027495,0.14434737,0.4565866
5237.560465716765,-383.63010350276994,0.5530775,0.03381735
14440.644738167424,-6202.693041897417,0.56488174,-0.5552089
18123.493731794017,-10188.407906710408,0.34783188,-0.92205715
15926.70661278868,-10862.789246552118,0.14621493,-0.8936553
9413.071276473229,-7846.2451695356,0.0281834,-0.4658429
1195.3106382823148,-2031.2204427567715,-0.09879786,0.1955033
-6089.623116654496,4696.4401091970685,-0.21023262,0.631711
-10620.496549603,10079.376193083304,-0.2860353,0.6606658
-11783.501494958766,12227.704772698817,-0.36324823,0.5334536
-10006.688383998568,10325.70710164824,-0.29705542,0.46962553
-6319.801178756158,4898.350689987999,0.035656065,0.50501347
-1841.4244968132955,-2334.086313943169,0.592416,0.568255
2556.1879528131935,-8989.059056812273,0.9842999,0.519905
6287.495485829609,-12825.360091839972,0.94375765,0.29178867
8896.180189648445,-12494.226739342845,0.63529783,-0.011707783
9921.885940066377,-7999.697210936708,0.28763202,-0.2558102
8875.989131569351,-738.9927256948096,0.039186418,-0.32697803
5491.967797513338,6949.762190823864,-0.060676157,-0.16747493
60.57317423727947,12538.64706711685,-0.09932643,0.09335354
-6352.106871682707,14129.702443749393,-0.2823549,0.28174558
-11940.991747975691,11101.043731885416,-0.50934756,0.3918086
-14674.861011884906,4337.03927538921,-0.4314617,0.49695227
-13011.11782616763,-4034.173404202813,0.16769764,0.67123103
-6719.584128722202,-11298.91610106053,1.0026976,0.78708154
2754.0603219883064,-15046.37648054022,1.1312373,0.46043438
12506.3413741903,-13939.906497805914,0.5425905,-0.3068776
19048.244191816484,-8213.722426575096,-0.15946853,-1.2195957
19573.211701872904,387.66831511858857,-0.46999073,-1.6405903
13168.608079184556,9114.243616902651,-0.47497034,-1.269332
1429.5269119997954,15094.835019930044,-0.42741102,-0.38194442
-11876.380362122594,16265.916388517446,-0.66748583,0.16360566
-21988.062248132446,12094.4437893768,-1.0363942,0.22068453
-24895.57461152186,3775.72786079042,-0.89539075,0.20758435
-18963.44174788429,-6061.355635343765,-0.039004564,0.436975
-5722.1458596150005,-14194.313829602488,1.1312047,0.60361457
10414.54775719625,-17861.009976765807,0.8690531,-0.088520765
23639.690799002263,-15684.413915839565,-0.16694784,-1.3626257
28881.28947633485,-8189.493156880184,-0.83729124,-2.342568
23768.913570708464,2289.6659861691637,-0.92029893,-2.3918152
9691.707877964714,12328.66006309428,-0.8521515,-1.3673072
-8520.626509377313,18539.429528223336,-0.75556743,-0.15613943
-24253.4989646067,18696.919781240264,-1.1834114,0.06623244
-31554.585566006783,12554.799913580124,-1.3794589,-0.082671404
-27411.380448176868,1982.761903366948,-0.91534996,0.031410933
-13003.041402935993,-9570.561529490156,0.45500517,0.46156818
