I,Q,I_pim,Q_pim
-18963.44174788429,-6061.355635343765,-871506440000.0,5624479000000.0
-5722.1458596150005,-14194.313829602488,-1254006600000.0,2510086500000.0
10414.54775719625,-17861.009976765807,-2919774000000.0,1382285800000.0
23639.690799002263,-15684.413915839565,-4889060000000.0,-4503759000000.0
28881.28947633485,-8189.493156880184,-2937323500000.0,-11306994000000.0
23768.913570708464,2289.6659861691637,423484980000.0,-8567064000000.0
9691.707877964714,12328.66006309428,1137461200000.0,-2964889300000.0
-8520.626509377313,18539.429528223336,2946460800000.0,-1952020800000.0
-24253.4989646067,18696.919781240264,6771498300000.0,4112683600000.0
-31554.585566006783,12554.799913580124,5685118500000.0,13644640000000.0
-27411.380448176868,1982.761903366948,677685560000.0,11270127000000.0
-13003.041402935993,-9570.561529490156,-928391760000.0,3270925600000.0
6578.24672216855,-18204.25796411039,-2600242000000.0,2114948200000.0
24156.58188582705,-20897.745111861415,-8218038000000.0,-3248232300000.0
33093.144191633684,-16560.705836472207,-8842368000000.0,-14572735000000.0
29866.613110594597,-6481.329643388903,-2443990300000.0,-13084710000000.0
15450.197642122082,6061.355635343765,610784700000.0,-3345591300000.0
-4926.61817129873,16827.227803116235,1970311300000.0,-1810586700000.0
-23688.14933839209,22097.09396175955,8927685000000.0,2399996200000.0
-33755.41089662794,19928.574324064943,11890123000000.0,14250848000000.0
-31235.566848357113,10903.171362710304,4707816000000.0,13686810000000.0
-16960.48878643825,-2019.1058079093157,-197243340000.0,3186153000000.0
3775.72786079042,-14481.026854325612,-1234664800000.0,1195555400000.0
23159.14361671985,-22181.89640569174,-8778998600000.0,-1989915600000.0
33848.28976379176,-22412.0744677934,-14305703000000.0,-13243537000000.0
31744.38151195026,-14953.497613376392,-7191185000000.0,-13166436000000.0
17598.526221737593,-2285.6277745533453,-302384380000.0,-2850952600000.0
-3218.454657807449,11311.030735907983,595727900000.0,-554994760000.0
-22791.666359680356,21156.190655273807,7877241000000.0,2180584000000.0
-33654.45560623247,23833.52495656156,15677984000000.0,12216823000000.0
-31655.54085640225,18357.710005511497,9549083000000.0,11877352000000.0
-17562.182317195227,6558.055664089457,906919740000.0,2392634700000.0
3206.3400229599933,-7543.379298349203,-193376800000.0,138360550000.0
22690.711069284887,-19096.702731206307,-6476971600000.0,-2874264300000.0
33412.162909283354,-24128.31440451632,-15846276000000.0,-11701577000000.0
31263.834329667843,-20893.706900245597,-11440426000000.0,-10353300000000.0
17105.86440460772,-10511.464835975898,-1643766200000.0,-1808011100000.0
-3594.008338078582,3440.5562966774737,32777406000.0,7456533500.0
-22840.12489907018,16168.9993097378,4897702400000.0,3820288200000.0
-33238.519809803154,23300.481023273504,14853082000000.0,11894666000000.0
-30803.47820546452,22428.227314256677,12588687000000.0,9082472000000.0
-16504.170873850744,13899.524381647729,2495430000000.0,1104352600000.0
4118.975848135004,702.6488211524419,4272820000.0,-48237855000.0
23106.646865714207,-12611.334876201585,-3399741000000.0,-4770941000000.0
33153.717365870965,-21475.20937292348,-12984567000000.0,-12669131000000.0
30419.84810196175,-22912.812708154914,-12839198000000.0,-8383433000000.0
15999.394421873416,-16536.476566777295,-3365816000000.0,-373762750000.0
-4526.835221332685,-4619.714088496514,-72305800000.0,210783620000.0
-23276.251753578592,8686.193185625876,2109764800000.0,5571242600000.0
-33056.80028709131,18826.142552946458,10587811000000.0,13663559000000.0
-30177.55540501263,22399.959832945948,12226920000000.0,8342028000000.0
-15789.407417850847,18305.213254505856,4106584000000.0,-196746350000.0
4551.064491027598,8076.423231637263,261215240000.0,-588823500000.0
23074.34117278766,-4692.40189758125,-1054602500000.0,-6091651000000.0
32757.972627520736,-15615.764318370646,-8029150000000.0,-14405004000000.0
29995.83588230079,-21026.967883567613,-10915965000000.0,-8742141700000.0
15934.78303602032,-19197.658021601772,-4585387000000.0,445987500000.0
-4001.867711276263,-10911.24778594194,-556178900000.0,1081519500000.0
-22254.58421477648,888.4065554800989,225610270000.0,6195451000000.0
-31990.712420515196,12118.673059071712,5577787300000.0,14407839000000.0
-29692.97001111439,18995.747440810843,9148255000000.0,9189100000000.0
-16391.100948607826,19286.498677149782,4742370600000.0,-318490200000.0
2770.213168451581,13039.38530747836,876320900000.0,-1492276200000.0
20594.879240675014,2519.844048270826,364548650000.0,-5724391000000.0
30500.61233427812,-8613.505376541141,-3444130000000.0,-13327850000000.0
29034.74151773596,-16568.782259703843,-7195429700000.0,-9248182000000.0
17000.870902596438,-18721.149050935175,-4598955000000.0,-97160440000.0
-904.5594019433734,-14468.912219478156,-1152475500000.0,1693084700000.0
-17982.156325240365,-5386.974295502054,-686503600000.0,4675549000000.0
-28061.532518323667,5322.362909648956,1768157300000.0,11063230000000.0
-27730.39916582654,13992.403248811555,5262241000000.0,8544982700000.0
-17509.685566189586,17699.48151213306,4219091000000.0,607285000000.0
-1453.7561816947073,15272.516331026063,1365320900000.0,-1671447600000.0
14436.606526551606,7656.449223592124,755137200000.0,-3307557400000.0
24532.135566098183,-2451.194450801909,-644101600000.0,-7902851500000.0
