EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
51,100,27.62068292,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
52,100,28.15021594,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
53,100,28.67972832,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
54,100,29.20615835,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
55,100,29.73231675,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
56,100,30.26036093,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
57,100,30.78969492,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
58,100,31.31741335,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
59,100,31.84649010,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
60,100,32.37612690,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
61,100,32.90482245,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
62,100,33.43046528,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
63,100,33.96051747,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
64,100,34.48882845,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
65,100,35.01863389,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
66,100,35.54854388,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
67,100,36.07659163,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
68,100,36.60650297,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
69,100,37.13488084,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
70,100,37.66803232,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
71,100,38.19568753,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
72,100,38.72434163,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
73,100,39.25433532,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
74,100,39.78325497,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
75,100,40.31168782,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
