EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
14,100,0.24103932,0.00050000,64,6,50,linear,8,215189405834918314691788800.00000000,222435562407272643030941696.00000000,218.26668,-204.35484620,-204.73422793,229080835939129845614641152.00000000,219.232,-205.07068229,-205.09917381
15,100,0.25682921,0.00050000,64,6,50,linear,8,210217403699804412141633536.00000000,217365050523499877449596928.00000000,218.16653,-204.25469989,-204.63408001,223858544245118597842599936.00000000,219.13184,-204.97052874,-204.99901847
16,100,0.27224983,0.00050000,64,6,50,linear,8,205395458097551584027213824.00000000,212403983172316430637989888.00000000,218.06627,-204.15443600,-204.53381515,218749515559719926717480960.00000000,219.03157,-204.87026447,-204.89874895
17,100,0.28764500,0.00050000,64,6,50,linear,8,200705095987067481350995968.00000000,207565180840853530734493696.00000000,217.96619,-204.05434709,-204.43372765,213765943180766554252902400.00000000,218.93149,-204.77017748,-204.79866818
18,100,0.30310432,0.00050000,64,6,50,linear,8,196141437936330256852975616.00000000,202825437525066451123175424.00000000,217.86586,-203.95403183,-204.33341358,208885045379327449152618496.00000000,218.83116,-204.66986977,-204.69835938
19,100,0.31884738,0.00050000,64,6,50,linear,8,191697269146711216017637376.00000000,198199768874631191379050496.00000000,217.76569,-203.85383083,-204.23321069,204120509639505303903928320.00000000,218.73096,-204.56965689,-204.59814795
20,100,0.33423323,0.00050000,64,6,50,linear,8,187303045793372494161248256.00000000,193680335023316424942682112.00000000,217.6655,-203.75366604,-204.13304666,199466746597845784512692224.00000000,218.6308,-204.46950109,-204.49798716
21,100,0.34971723,0.00050000,64,6,50,linear,8,183037887084543715735240704.00000000,189268943752041375350128640.00000000,217.56543,-203.65359596,-204.03297655,194923129065050384854155264.00000000,218.53073,-204.36942631,-204.39791705
22,100,0.36665225,0.00050000,64,6,50,linear,8,178817964836215255784751104.00000000,184944215284424613231067136.00000000,217.46506,-203.55321743,-203.93259753,190469513196590614097952768.00000000,218.43036,-204.26904994,-204.29753577
23,100,0.38201692,0.00025000,64,6,50,linear,8,175781863982090543939190784.00000000,182823300884549857534017536.00000000,217.41495,-203.50310757,-203.88249128,188284791508964897061863424.00000000,218.38025,-204.21894500,-204.24744638
24,100,0.39729933,0.00025000,64,6,50,linear,8,173741628030711654023954432.00000000,180737914913761066433380352.00000000,217.36514,-203.45329281,-203.83267130,186136889522510304290799616.00000000,218.33043,-204.16911375,-204.19760224
25,100,0.41259427,0.00025000,64,6,50,linear,8,171754949378494956040093696.00000000,178664482433132039122190336.00000000,217.31503,-203.40319086,-203.78256399,184001309961096949500215296.00000000,218.2803,-204.11899479,-204.14747024
26,100,0.42793208,0.00025000,64,6,50,linear,8,169786481491739523107782656.00000000,176603040336150923019550720.00000000,217.26463,-203.35279823,-203.73216591,181878052824724832690110464.00000000,218.22992,-204.06858473,-204.09704699
27,100,0.44323863,0.00025000,64,6,50,linear,8,167835048358485043621920768.00000000,174580188827772007298891776.00000000,217.2146,-203.30275597,-203.68213023,179795028037177476412080128.00000000,218.17989,-204.01856329,-204.04704169
28,100,0.45865873,0.00025000,64,6,50,linear,8,166028028189312155186626560.00000000,172575691829746432582090752.00000000,217.16443,-203.25258295,-203.63196551,177730671354632714200285184.00000000,218.12973,-203.96841299,-203.99691534
29,100,0.47391633,0.00025000,64,6,50,linear,8,164023930092119179084693504.00000000,170606501899877937947082752.00000000,217.1146,-203.20275097,-203.58213232,175702931459074265448448000.00000000,218.0799,-203.91858092,-203.94707656
30,100,0.48928578,0.00025000,64,6,50,linear,8,162157878772656157560406016.00000000,168654135400604666423148544.00000000,217.0646,-203.15278091,-203.53215869,173692549949689177384681472.00000000,218.0299,-203.86860471,-203.89708631
31,100,0.50464859,0.00025000,64,6,50,linear,8,160274545772328628722335744.00000000,166716950571704057860194304.00000000,217.01443,-203.10261362,-203.48198734,171697294770444531153240064.00000000,217.97974,-203.81842406,-203.84689614
32,100,0.52176628,0.00025000,64,6,50,linear,8,158446337413905643655397376.00000000,164796515386422377570107392.00000000,216.96414,-203.05228755,-203.43165646,169718586320634002389598208.00000000,217.92941,-203.76807408,-203.79654332
33,100,0.53716325,0.00025000,64,6,50,linear,8,156618964202997592532975616.00000000,162902551278886470486589440.00000000,216.91394,-203.00207439,-203.38144876,167768101389256249239928832.00000000,217.87921,-203.71787650,-203.74636087
34,100,0.55244863,0.00012500,64,6,50,linear,8,155265745969654571202510848.00000000,161966305230169415903870976.00000000,216.88892,-202.97705556,-203.35642142,166803576481874197914583040.00000000,217.85417,-203.69283097,-203.72129437
35,100,0.56766995,0.00012500,64,6,50,linear,8,154363072963126072562417664.00000000,161032752406087122915688448.00000000,216.8638,-202.95196452,-203.33132183,165841837032847276731531264.00000000,217.82907,-203.66771305,-203.69615535
36,100,0.58298203,0.00012500,64,6,50,linear,8,153516484443685126471155712.00000000,160101892806639591522041856.00000000,216.83865,-202.92680084,-203.30614957,164882883042175485690773504.00000000,217.8039,-203.64252234,-203.67094340
37,100,0.59828708,0.00012500,64,6,50,linear,8,152622768396255518076698624.00000000,159173726431826821722931200.00000000,216.81342,-202.90156406,-203.28090413,163926714509858824792309760.00000000,217.77864,-203.61725835,-203.64565805
38,100,0.61347336,0.00012500,64,6,50,linear,8,151711516362700845588938752.00000000,158250614464890248340963328.00000000,216.78815,-202.87631738,-203.25565040,162975895533323539663814656.00000000,217.75339,-203.59199058,-203.62037163
39,100,0.62878933,0.00012500,64,6,50,linear,8,150830602928115959528947712.00000000,157350247333396558836137984.00000000,216.76335,-202.85154841,-203.23088829,162049795193847025334484992.00000000,217.72862,-203.56725422,-203.59564090
40,100,0.64408318,0.00012500,64,6,50,linear,8,149949727537939116116148224.00000000,156452499639561336087642112.00000000,216.7385,-202.82670854,-203.20605531,161126351185517125180588032.00000000,217.7038,-203.54244702,-203.57083940
41,100,0.65934055,0.00012500,64,6,50,linear,8,149117585245046872427462656.00000000,155557297596408285257269248.00000000,216.71355,-202.80179764,-203.18115127,160205563508333839202123776.00000000,217.6789,-203.51756864,-203.54596673
42,100,0.67473545,0.00012500,64,6,50,linear,8,148280801874644237031571456.00000000,154672195145635590406406144.00000000,216.68877,-202.77700532,-203.15636490,159294165223884071385432064.00000000,217.65411,-203.49279417,-203.52120779
43,100,0.68997091,0.00012500,64,6,50,linear,8,147436357380875487734136832.00000000,153791289329139664478535680.00000000,216.66396,-202.75218415,-203.13154947,158386825223130519670095872.00000000,217.6293,-203.46798769,-203.49641908
44,100,0.70560462,0.00012500,64,6,50,linear,8,146675967554139235555475456.00000000,152912883046465726194909184.00000000,216.63907,-202.72729192,-203.10666305,157482086213291361001537536.00000000,217.60442,-203.44311016,-203.47155943
45,100,0.72095763,0.00006250,64,6,50,linear,8,145981089721688081393778688.00000000,152504075527676211966771200.00000000,216.62744,-202.71566150,-203.09503657,157061279087481898710073344.00000000,217.5928,-203.43149322,-203.45995108
46,100,0.73858545,0.00006250,64,6,50,linear,8,145636045043123594656219136.00000000,152095830634580945879957504.00000000,216.6158,-202.70401553,-203.08339454,156641062257482795124260864.00000000,217.58115,-203.41986076,-203.44832729
47,100,0.75384750,0.00006250,64,6,50,linear,8,145218692206250736578723840.00000000,151688120697063817370140672.00000000,216.60414,-202.69235395,-203.07173694,156221380383061829115445248.00000000,217.56949,-203.40821272,-203.43668788
48,100,0.76915191,0.00006250,64,6,50,linear,8,144836923847262382692761600.00000000,151280945715124826437320704.00000000,216.59247,-202.68067668,-203.06006363,155802251910963074393178112.00000000,217.55783,-203.39654902,-203.42503289
49,100,0.78442678,0.00006250,64,6,50,linear,8,144436799306584845178634240.00000000,150874342582252120500600832.00000000,216.58076,-202.66898372,-203.04837463,155383713734674678376562688.00000000,217.54614,-203.38486964,-203.41336223
50,100,0.79985733,0.00006250,64,6,50,linear,8,144092526214732522796875776.00000000,150468274404957552140877824.00000000,216.56906,-202.65727499,-203.03666989,154965728960708493646495744.00000000,217.53442,-203.37317459,-203.40167590
51,100,0.81516150,0.00006250,64,6,50,linear,8,143641601404525414612729856.00000000,150062759629985195067703296.00000000,216.55733,-202.64555046,-203.02494938,154548297589064520202977280.00000000,217.5227,-203.36146367,-203.38997372
52,100,0.83034945,0.00006250,64,6,50,linear,8,143240266976811964512075776.00000000,149657770587218938716749824.00000000,216.5456,-202.63381010,-203.01321303,154131447289858868610334720.00000000,217.51099,-203.34973702,-203.37825586
53,100,0.84567401,0.00006250,64,6,50,linear,8,142868123582844845084901376.00000000,149253353393518967361896448.00000000,216.53383,-202.62205386,-203.00146082,153715141169603391449464832.00000000,217.49924,-203.33799456,-203.36652222
54,100,0.86096718,0.00006250,64,6,50,linear,8,142504567442479224562122752.00000000,148849480378769170438815744.00000000,216.52206,-202.61028165,-202.98969264,153299416121786236139470848.00000000,217.48746,-203.32623613,-203.35477262
55,100,0.87627553,0.00006250,64,6,50,linear,8,142099488537888391958626304.00000000,148446160766341584802283520.00000000,216.51027,-202.59849348,-202.97790853,152884244476291292116025344.00000000,217.47568,-203.31446177,-203.34300712
56,100,0.89157463,0.00003125,64,6,50,linear,8,141840536797501370300104704.00000000,148253853459373162726686720.00000000,216.50464,-202.59289360,-202.97230492,152687048782143337009250304.00000000,217.47006,-203.30886282,-203.33738605
57,100,0.90683468,0.00003125,64,6,50,linear,8,141599971064642653015506944.00000000,148061656832869182908399616.00000000,216.499,-202.58729024,-202.96669782,152489982215203897869336576.00000000,217.46446,-203.30326023,-203.33176129
58,100,0.92213130,0.00003125,64,6,50,linear,8,141476732769004246771171328.00000000,147869607780317792766525440.00000000,216.49335,-202.58168316,-202.96108703,152293044775472974696284160.00000000,217.45885,-203.29765410,-203.32613297
59,100,0.93762760,0.00003125,64,6,50,linear,8,141254345237579065991364608.00000000,147677660184858808027185152.00000000,216.4877,-202.57607257,-202.95547270,152096245686322604344868864.00000000,217.45322,-203.29204436,-203.32050103
60,100,0.95298438,0.00003125,64,6,50,linear,8,141092258196999805954162688.00000000,147485860163352412964257792.00000000,216.48204,-202.57045833,-202.94985474,151899566501008713105539072.00000000,217.4476,-203.28643101,-203.31486544
61,100,0.96827426,0.00003125,64,6,50,linear,8,140916884216463917985038336.00000000,147294180045682497013415936.00000000,216.4764,-202.56484059,-202.94423326,151703007219531300978294784.00000000,217.44199,-203.28081406,-203.30922622
62,100,0.98630648,0.00003125,64,6,50,linear,8,140744551298582001819320320.00000000,147102629055221097029435392.00000000,216.47073,-202.55921919,-202.93860811,151506586288634441672687616.00000000,217.43634,-203.27519359,-203.30358345
63,100,1.00158447,0.00003125,64,6,50,linear,8,140522174966107917340639232.00000000,146911188745224139302764544.00000000,216.46509,-202.55359422,-202.93297939,151310303708318135188717568.00000000,217.43073,-203.26956952,-203.29793704
64,100,1.01698903,0.00003125,64,6,50,linear,8,140344401671853743752085504.00000000,146719868339063660688179200.00000000,216.45941,-202.54796563,-202.92734705,151114141031838307816833024.00000000,217.42508,-203.26394178,-203.29228696
65,100,1.03234642,0.00003125,64,6,50,linear,8,140165157626060451147153408.00000000,146528713953599845459558400.00000000,216.45374,-202.54233344,-202.92171111,150918098259194959557033984.00000000,217.41945,-203.25831044,-203.28663323
66,100,1.04783171,0.00003125,64,6,50,linear,8,139958542148888692382498816.00000000,146337651801856398778695680.00000000,216.44806,-202.53669759,-202.91607151,150722193837132164118872064.00000000,217.4138,-203.25267549,-203.28097587
67,100,1.06310327,0.00001563,64,6,50,linear,8,139808640675963601592254464.00000000,146213329970171633255579648.00000000,216.44438,-202.53301795,-202.91238888,150594339453957283216621568.00000000,217.41013,-203.24898985,-203.27727938
68,100,1.07847060,0.00001563,64,6,50,linear,8,139768646279328752807706624.00000000,146089072702091125715894272.00000000,216.44069,-202.52933681,-202.90870474,150466512740898512878698496.00000000,217.40643,-203.24530266,-203.27358131
69,100,1.09371730,0.00001563,64,6,50,linear,8,139588693288891724272238592.00000000,145964870774242839304863744.00000000,216.43698,-202.52565405,-202.90501899,150338750591444000524206080.00000000,217.40274,-203.24161390,-203.26988168
70,100,1.10908326,0.00001563,64,6,50,linear,8,139508967736024244185726976.00000000,145840724186626774022488064.00000000,216.43329,-202.52196977,-202.90133172,150211053005593746153144320.00000000,217.39906,-203.23792355,-203.26618044
71,100,1.12453436,0.00001563,64,6,50,linear,8,139369081295892905866559488.00000000,145716623715870893013991424.00000000,216.4296,-202.51828393,-202.89764289,150083373866487565491634176.00000000,217.39537,-203.23423170,-203.26247768
72,100,1.13996636,0.00001563,64,6,50,linear,8,139252957004320280468783104.00000000,145592578585347233134149632.00000000,216.4259,-202.51459654,-202.89395251,149955796184473790232657920.00000000,217.3917,-203.23053823,-203.25877330
73,100,1.15535013,0.00001563,64,6,50,linear,8,139149128540530272720912384.00000000,145468561124939683818635264.00000000,216.42221,-202.51090759,-202.89026058,149828246172576125538009088.00000000,217.388,-203.22684324,-203.25506739
74,100,1.17070830,0.00001563,64,6,50,linear,8,138985739475271552233111552.00000000,145344635898252503050878976.00000000,216.41849,-202.50721705,-202.88656702,149700751500910681972015104.00000000,217.38428,-203.22314666,-203.25135991
75,100,1.18605705,0.00001563,64,6,50,linear,8,138903492258894311703183360.00000000,145220738341681432847450112.00000000,216.4148,-202.50352498,-202.88287195,149573312169477459534675968.00000000,217.38058,-203.21944849,-203.24765079
76,100,1.20137855,0.00001563,64,6,50,linear,8,138761057543983412858060800.00000000,145096923795458694337003520.00000000,216.41109,-202.49983132,-202.87917529,149445928178276458225991680.00000000,217.37689,-203.21574878,-203.24394013
77,100,1.21678352,0.00001563,64,6,50,linear,8,138634731606461265886576640.00000000,144973109249235955826556928.00000000,216.40738,-202.49613615,-202.87547711,149318617974051751755513856.00000000,217.3732,-203.21204757,-203.24022799
78,100,1.23214403,0.00000781,64,6,50,linear,8,138569324818265055443288064.00000000,144915675311562461137600512.00000000,216.40567,-202.49440764,-202.87374648,149258951980345338210811904.00000000,217.37146,-203.21030666,-203.23848773
79,100,1.24747941,0.00000781,64,6,50,linear,8,138533487994686213248253952.00000000,144858269044005077012971520.00000000,216.40396,-202.49267888,-202.87201558,149199304433382998375661568.00000000,217.36975,-203.20856547,-203.23674721
80,100,1.26316013,0.00000781,64,6,50,linear,8,138491704249865017705365504.00000000,144800862776447692888342528.00000000,216.40224,-202.49094972,-202.87028432,149139666109792695395287040.00000000,217.36801,-203.20682392,-203.23500634
81,100,1.27843345,0.00000781,64,6,50,linear,8,138397122334636360461189120.00000000,144743456508890308763713536.00000000,216.40051,-202.48922029,-202.86855275,149080046232946466124464128.00000000,217.36627,-203.20508204,-203.23326513
82,100,1.29392873,0.00000781,64,6,50,linear,8,138336122498819499963187200.00000000,144686077911449035203411968.00000000,216.3988,-202.48749046,-202.86682079,149020426356100236853641216.00000000,217.36455,-203.20333981,-203.23152358
83,100,1.31258325,0.00000781,64,6,50,linear,8,138295228647270274320826368.00000000,144628699314007761643110400.00000000,216.3971,-202.48576033,-202.86508854,148960824925998081292369920.00000000,217.36281,-203.20159718,-203.22978161
84,100,1.32801148,0.00000781,64,6,50,linear,8,138205081945009044001390592.00000000,144571339163310561792360448.00000000,216.39539,-202.48402981,-202.86335590,148901232719267962585874432.00000000,217.36107,-203.19985431,-203.22803941
85,100,1.34342758,0.00000781,64,6,50,linear,8,138155338167910468300046336.00000000,144513979012613361941610496.00000000,216.39368,-202.48229901,-202.86162295,148841658959281917588930560.00000000,217.35934,-203.19811107,-203.22629683
86,100,1.35881490,0.00000781,64,6,50,linear,8,138090111453643350837559296.00000000,144456637308660235800412160.00000000,216.39194,-202.48056784,-202.85988964,148782103646039946301538304.00000000,217.3576,-203.19636744,-203.22455389
87,100,1.37428892,0.00000781,64,6,50,linear,8,138082872185456721028710400.00000000,144399332498195257078317056.00000000,216.39023,-202.47883632,-202.85815601,148722548332797975014146048.00000000,217.35587,-203.19462350,-203.22281060
88,100,1.38968769,0.00000781,64,6,50,linear,8,138017109524819547967717376.00000000,144342009240986204646670336.00000000,216.38852,-202.47710448,-202.85642205,148663002242928040581529600.00000000,217.35414,-203.19287921,-203.22106700
89,100,1.40501968,0.00000391,64,6,50,linear,8,137961792789378886633783296.00000000,144284704430521225924575232.00000000,216.3868,-202.47537233,-202.85468775,148603474599802179858464768.00000000,217.35242,-203.19113456,-203.21932303
90,100,1.42041353,0.00000391,64,6,50,linear,8,137889856276118134702735360.00000000,144227390396684210347704320.00000000,216.38507,-202.47363976,-202.85295306,148543983850164466554503168.00000000,217.35065,-203.18938956,-203.21757871
91,100,1.43573183,0.00000391,64,6,50,linear,8,137860122242363935869108224.00000000,144170122479707379044712448.00000000,216.38336,-202.47190688,-202.85121807,148484456207038605831438336.00000000,217.34894,-203.18764423,-203.21583403
92,100,1.45109812,0.00000391,64,6,50,linear,8,137771746799831356589211648.00000000,144112854562730547741720576.00000000,216.38164,-202.47017374,-202.84948278,148424965457400892527476736.00000000,217.3472,-203.18589856,-203.21408906
93,100,1.46646743,0.00000391,64,6,50,linear,8,137716157880840396734464000.00000000,144055595869125753293504512.00000000,216.37993,-202.46844017,-202.84774707,148365493154507252933066752.00000000,217.34546,-203.18415256,-203.21234374
94,100,1.48193981,0.00000391,64,6,50,linear,8,137659094713515432004812800.00000000,143998355622265032554840064.00000000,216.3782,-202.46670631,-202.84601108,148306020851613613338656768.00000000,217.34372,-203.18240617,-203.21059802
95,100,1.49723266,0.00000391,64,6,50,linear,8,137613326536025506081406976.00000000,143941115375404311816175616.00000000,216.3765,-202.46497206,-202.84427470,148246566995464047453798400.00000000,217.34198,-203.18065943,-203.20885196
96,100,1.51275415,0.00000391,64,6,50,linear,8,137605754549904809295609856.00000000,143883893575287664787062784.00000000,216.37476,-202.46323750,-202.84253800,148187131586058555278491648.00000000,217.34026,-203.17891242,-203.20710563
97,100,1.52806677,0.00000391,64,6,50,linear,8,137526423160083119830204416.00000000,143826680998543054612725760.00000000,216.37305,-202.46150255,-202.84080090,148127696176653063103184896.00000000,217.3385,-203.17716497,-203.20535886
98,100,1.54348498,0.00000391,64,6,50,linear,8,137456084862240546233516032.00000000,143769468421798444438388736.00000000,216.3713,-202.45976736,-202.83906358,148068279213991644637429760.00000000,217.33678,-203.17541722,-203.20361180
99,100,1.55883792,0.00000391,64,6,50,linear,8,137444106744396410603438080.00000000,143712283515169944828379136.00000000,216.3696,-202.45803173,-202.83732581,148008862251330226171674624.00000000,217.33504,-203.17366910,-203.20186434
