EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
51,100,8.95516347,0.00012500,64,538,50,vdlstm,8,29042.67612796,34026.37109375,-0.02982587,0.02953781,0.06245096,28255.46289062,-0.03276582,0.03026378,0.05504975
52,100,9.12533142,0.00012500,64,538,50,vdlstm,8,29044.78716956,34028.97656250,-0.029420208,0.02928778,0.06193804,28258.44726562,-0.032182828,0.02964111,0.05421434
53,100,9.29650195,0.00012500,64,538,50,vdlstm,8,29043.72403717,34031.22265625,-0.02919827,0.02896429,0.06182722,28259.41210938,-0.032140262,0.02962250,0.05442011
54,100,9.46518835,0.00012500,64,538,50,vdlstm,8,29044.03276104,34031.34765625,-0.02903115,0.02914561,0.06157768,28259.89648438,-0.03196414,0.02943155,0.05384474
55,100,9.63542085,0.00006250,64,538,50,vdlstm,8,29050.31734848,34032.30859375,-0.028990988,0.02891984,0.06166558,28260.45898438,-0.03191233,0.02936744,0.05407443
56,100,9.80643129,0.00006250,64,538,50,vdlstm,8,29049.16369078,34030.07421875,-0.029247958,0.02921511,0.06177933,28258.97070312,-0.032122504,0.02961404,0.05412934
57,100,9.97707787,0.00006250,64,538,50,vdlstm,8,29043.34795803,34034.26171875,-0.02865836,0.02861740,0.06108256,28262.23632812,-0.03154706,0.02898858,0.05340823
58,100,10.14788807,0.00006250,64,538,50,vdlstm,8,29040.43120193,34035.08203125,-0.028560555,0.02867636,0.06115667,28263.04687500,-0.03144443,0.02893280,0.05337873
59,100,10.31884420,0.00006250,64,538,50,vdlstm,8,29044.40796534,34024.18750000,-0.030096628,0.02980769,0.06269230,28253.66992188,-0.033038896,0.03049273,0.05535988
60,100,10.49033556,0.00006250,64,538,50,vdlstm,8,29038.71791289,34025.66015625,-0.02989325,0.02957968,0.06249043,28254.97070312,-0.032792836,0.03022501,0.05512382
61,100,10.66154093,0.00006250,64,538,50,vdlstm,8,29042.89006254,34029.49609375,-0.029338557,0.02927614,0.06199751,28258.17382812,-0.032324493,0.02976179,0.05443208
62,100,10.83487007,0.00006250,64,538,50,vdlstm,8,29045.78613747,34027.67187500,-0.029586814,0.02945984,0.06204707,28257.09375000,-0.032400735,0.02985937,0.05442777
63,100,11.00604798,0.00006250,64,538,50,vdlstm,8,29043.91431724,34026.14453125,-0.029803056,0.02962726,0.06226754,28255.58007812,-0.032709297,0.03015950,0.05476003
64,100,11.17616335,0.00006250,64,538,50,vdlstm,8,29039.32822503,34026.34375000,-0.029762715,0.02957680,0.06215304,28255.84375000,-0.032652125,0.03012398,0.05470478
65,100,11.34408665,0.00006250,64,538,50,vdlstm,8,29039.68899918,34027.88671875,-0.02956137,0.02934935,0.06218651,28256.59179688,-0.032569166,0.03002109,0.05483855
66,100,11.51551323,0.00003125,64,538,50,vdlstm,8,29041.36194526,34024.24609375,-0.0300378,0.02987245,0.06253129,28253.83789062,-0.032999136,0.03042058,0.05505872
67,100,11.68710675,0.00003125,64,538,50,vdlstm,8,29039.95101590,34028.99609375,-0.029376127,0.02934847,0.06188448,28257.87500000,-0.032298822,0.02972814,0.05425674
