I,Q,I_pim,Q_pim
-11977.33565251806,13431.091834212768,0.0,0.0
-11658.316934868388,5496.006009129157,0.0,0.0
-7757.404513987591,-4643.943358191425,0.0,0.0
-872.2537090168244,-13196.875560495288,0.0,0.0
7232.437003931169,-16903.95382381679,0.0,0.0
14008.556095274833,-14271.039850303045,0.0,0.0
16899.91561220097,-6182.501983818324,0.0,0.0
14347.765871003596,4397.612449626489,0.0,0.0
6554.0174524736385,13515.89427814496,0.0,0.0
-4345.115698620847,17683.328665669786,0.0,0.0
-14771.778090664551,15228.096003252058,0.0,0.0
-20905.821535093055,6965.915037287139,0.0,0.0
-20118.37027000842,-4074.555520360999,0.0,0.0
-12082.329154529343,-13782.416244788988,0.0,0.0
864.1772857851871,-18438.47423782787,0.0,0.0
14355.842294235234,-16217.457849127622,0.0,0.0
23506.42981568025,-7854.321592767237,0.0,0.0
24685.587607499292,3585.9319148469444,0.0,0.0
17004.909114212256,13834.91299579463,0.0,0.0
2810.5952846097675,19007.862075658297,0.0,0.0
-12994.964979704357,17105.86440460772,0.0,0.0
-24677.511184267656,8775.033841173885,0.0,0.0
-27795.01055167964,-2911.550575005233,0.0,0.0
-20893.706900245597,-13580.505663998058,0.0,0.0
-6218.845888360692,-19225.9255029125,0.0,0.0
11032.3941344165,-17715.634358596337,0.0,0.0
24572.51768225637,-9598.829010800886,0.0,0.0
29337.607388922355,2079.678982146595,0.0,0.0
23441.818429827155,12950.54465193035,0.0,0.0
8932.524094190812,18951.32711303684,0.0,0.0
-8892.141978032625,17869.086399997443,0.0,0.0
-23466.047699522067,10164.178637015497,0.0,0.0
-29386.06592831218,-1219.539907977227,0.0,0.0
-24471.562391860905,-11981.37386413388,0.0,0.0
-10600.305491523906,-18123.493731794017,0.0,0.0
7002.2589418295065,-17424.883122257394,0.0,0.0
21745.76955118333,-10289.363197105871,0.0,0.0
28158.44959710331,484.58539389823574,0.0,0.0
23978.900574731033,10769.91037938829,0.0,0.0
10979.897383410858,16742.425359184046,0.0,0.0
-5758.489764157368,16294.183869828175,0.0,0.0
-19835.69545690112,9804.777803207637,0.0,0.0
-25993.968171024528,-72.68780908473536,0.0,0.0
-22125.36144307028,-9489.797297173784,0.0,0.0
-10010.726595614387,-14917.153708834025,0.0,0.0
5435.432834891878,-14472.950431093974,0.0,0.0
18159.837636336382,-8613.505376541141,0.0,0.0
23324.710292968415,161.52846463274523,0.0,0.0
19209.77265644923,8342.945198281292,0.0,0.0
7777.595572066683,12809.207245376698,0.0,0.0
-6190.578407049961,12045.985249986978,0.0,0.0
-17045.291230370443,6675.163800948198,0.0,0.0
-20574.688182595924,-900.5211903275548,0.0,0.0
-15627.878953218104,-7543.379298349203,0.0,0.0
-4522.797009716867,-10648.76403091373,0.0,0.0
7999.697210936708,-9190.969637603204,0.0,0.0
16722.234301104952,-4074.555520360999,0.0,0.0
18131.570155025653,2354.277372022262,0.0,0.0
11819.845399501131,7293.010178168448,0.0,0.0
605.7317423727947,8706.384243704968,0.0,0.0
-10689.146147071917,6162.310925739232,0.0,0.0
-17243.163599545554,957.0561529490157,0.0,0.0
-16273.992811749084,-4498.567740021955,0.0,0.0
-8205.646003343458,-7700.86955136613,0.0,0.0
3545.549798688758,-7216.284157467894,0.0,0.0
13956.05934426919,-3246.7221391181793,0.0,0.0
18515.200258528424,2418.88875787536,0.0,0.0
15155.408194167325,7188.016676157164,0.0,0.0
5116.414117242206,8815.415957332072,0.0,0.0
-7502.997182191017,6376.336141377618,0.0,0.0
-17404.6920641783,743.0309373106281,0.0,0.0
-20312.20442756771,-5738.298706078275,0.0,0.0
-14751.58703258546,-10212.637176405318,0.0,0.0
-2762.136745219944,-10547.808740518263,0.0,0.0
10895.094939478668,-6283.45727421379,0.0,0.0
20619.10851036993,1086.2789246552118,0.0,0.0
22274.775272855568,8653.887492699327,0.0,0.0
