EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
54,100,8.47676573,0.00050000,64,402,50,lstm,8,29049.68927426,34096.89453125,-0.020882286,0.01745913,0.04910894,28292.88476562,-0.028365025,0.02437263,0.05279407
55,100,8.63042088,0.00050000,64,402,50,lstm,8,29047.53002506,34097.83984375,-0.020809269,0.01672830,0.04875396,28295.07226562,-0.027946228,0.02332819,0.05159053
56,100,8.78372410,0.00025000,64,402,50,lstm,8,29038.65645133,34095.54296875,-0.021027442,0.01784707,0.04991114,28290.26562500,-0.028667847,0.02423102,0.05292939
57,100,8.93647187,0.00025000,64,402,50,lstm,8,29038.74260288,34097.06640625,-0.020679746,0.01717701,0.04942016,28294.21289062,-0.02784739,0.02433914,0.05304792
58,100,9.08876487,0.00025000,64,402,50,lstm,8,29035.29606289,34095.35546875,-0.021033734,0.01774559,0.04955954,28290.21289062,-0.028724885,0.02465454,0.05324048
59,100,9.24159532,0.00025000,64,402,50,lstm,8,29044.05418142,34100.48046875,-0.020248897,0.01677999,0.04870812,28295.18554688,-0.027765831,0.02382132,0.05224826
60,100,9.39512518,0.00025000,64,402,50,lstm,8,29031.77271991,34092.88671875,-0.021306522,0.01824507,0.05006838,28287.15820312,-0.029155128,0.02494681,0.05363094
61,100,9.55121596,0.00025000,64,402,50,lstm,8,29038.76132033,34097.49609375,-0.020811569,0.01721662,0.04900900,28290.61914062,-0.028697733,0.02333542,0.05166294
62,100,9.70427543,0.00025000,64,402,50,lstm,8,29033.64391708,34095.13671875,-0.020975575,0.01768776,0.04948927,28287.40820312,-0.02908888,0.02426504,0.05275246
63,100,9.85720680,0.00025000,64,402,50,lstm,8,29040.25274022,34098.25390625,-0.020704227,0.01704473,0.04884348,28292.12500000,-0.028476961,0.02343548,0.05187380
64,100,10.00981721,0.00025000,64,402,50,lstm,8,29035.58317566,34097.27343750,-0.02063851,0.01732471,0.04925218,28292.90625000,-0.028178599,0.02393737,0.05260562
65,100,10.16245375,0.00025000,64,402,50,lstm,8,29040.96650823,34100.40234375,-0.02035452,0.01648068,0.04809563,28294.98242188,-0.028040502,0.02274079,0.05128977
66,100,10.31600913,0.00025000,64,402,50,lstm,8,29036.21085103,34099.62890625,-0.020353166,0.01680410,0.04855851,28291.07812500,-0.028387234,0.02402966,0.05274126
67,100,10.46962177,0.00012500,64,402,50,lstm,8,29035.04631382,34099.19140625,-0.020409435,0.01702511,0.04881423,28291.40429688,-0.028329216,0.02427338,0.05311689
68,100,10.62268382,0.00012500,64,402,50,lstm,8,29040.45721393,34097.89062500,-0.020728733,0.01705944,0.04875398,28288.30273438,-0.028948948,0.02350151,0.05199223
69,100,10.77574940,0.00012500,64,402,50,lstm,8,29031.85518307,34096.26953125,-0.020871311,0.01755636,0.04912178,28285.42968750,-0.029352248,0.02449549,0.05307569
70,100,10.92875035,0.00012500,64,402,50,lstm,8,29053.12979465,34099.70703125,-0.020325806,0.01679678,0.04861294,28293.31835938,-0.028001217,0.02408542,0.05309031
71,100,11.08089150,0.00012500,64,402,50,lstm,8,29042.89930089,34094.23828125,-0.021114066,0.01780541,0.04943688,28284.28125000,-0.02957163,0.02465799,0.05360739
72,100,11.23411015,0.00012500,64,402,50,lstm,8,29034.91847822,34097.37109375,-0.02068729,0.01743327,0.04888290,28283.79882812,-0.029461615,0.02519210,0.05392292
73,100,11.38731151,0.00012500,64,402,50,lstm,8,29033.38075214,34097.10156250,-0.020763721,0.01743467,0.04891855,28284.74218750,-0.029385472,0.02466391,0.05335436
74,100,11.54028474,0.00012500,64,402,50,lstm,8,29033.77244610,34095.83984375,-0.020902278,0.01754253,0.04908130,28284.37695312,-0.029493257,0.02511460,0.05398321
75,100,11.69362462,0.00012500,64,402,50,lstm,8,29040.65513865,34097.96875000,-0.020645319,0.01722118,0.04870854,28285.18554688,-0.02931557,0.02480919,0.05374993
76,100,11.84622361,0.00012500,64,402,50,lstm,8,29048.60416879,34098.18359375,-0.020600269,0.01727346,0.04862210,28285.49218750,-0.029289817,0.02444877,0.05329630
77,100,11.99774338,0.00012500,64,402,50,lstm,8,29035.09221946,34097.49218750,-0.020704554,0.01728092,0.04887191,28285.79882812,-0.029238164,0.02454844,0.05342629
78,100,12.15109317,0.00006250,64,402,50,lstm,8,29034.02205870,34099.76953125,-0.02042396,0.01688606,0.04825664,28286.03906250,-0.029158117,0.02440124,0.05315493
79,100,12.30348608,0.00006250,64,402,50,lstm,8,29034.70708211,34096.94921875,-0.020721879,0.01739538,0.04900901,28285.21875000,-0.02930993,0.02484757,0.05384760
80,100,12.45651617,0.00006250,64,402,50,lstm,8,29036.53014247,34097.98437500,-0.020681862,0.01718763,0.04870847,28285.88085938,-0.029253803,0.02426077,0.05328861
81,100,12.61356992,0.00006250,64,402,50,lstm,8,29032.34349145,34097.95703125,-0.020623995,0.01721998,0.04870293,28284.61132812,-0.029358974,0.02483724,0.05382594
82,100,12.76738931,0.00006250,64,402,50,lstm,8,29036.08362961,34100.69140625,-0.020269971,0.01679575,0.04828397,28287.25000000,-0.028892947,0.02451559,0.05324387
83,100,12.92008377,0.00006250,64,402,50,lstm,8,29035.83633380,34099.00390625,-0.020457674,0.01707301,0.04875015,28287.84960938,-0.028822852,0.02454167,0.05365112
84,100,13.07302383,0.00006250,64,402,50,lstm,8,29032.74556732,34098.01953125,-0.02062592,0.01717914,0.04873810,28285.29687500,-0.029211072,0.02465598,0.05361272
85,100,13.22555530,0.00006250,64,402,50,lstm,8,29033.95842234,34101.49218750,-0.020128382,0.01664810,0.04814048,28287.83398438,-0.028767213,0.02440357,0.05321257
86,100,13.37860097,0.00006250,64,402,50,lstm,8,29035.71579912,34096.96484375,-0.02077195,0.01734431,0.04886069,28283.52539062,-0.029519942,0.02484059,0.05379875
87,100,13.53181955,0.00006250,64,402,50,lstm,8,29038.70234214,34099.78515625,-0.020392979,0.01691661,0.04849515,28287.07617188,-0.028939841,0.02444143,0.05340098
88,100,13.68494683,0.00006250,64,402,50,lstm,8,29035.20390320,34097.41015625,-0.020689525,0.01732021,0.04868561,28282.97460938,-0.02959156,0.02484093,0.05376128
89,100,13.83751026,0.00003125,64,402,50,lstm,8,29039.31714673,34098.97656250,-0.02051488,0.01713832,0.04857676,28284.61132812,-0.029335098,0.02469455,0.05364927
90,100,13.98993032,0.00003125,64,402,50,lstm,8,29038.71918954,34098.23828125,-0.020579195,0.01724963,0.04870008,28284.40429688,-0.029333841,0.02475492,0.05383651
91,100,14.14265585,0.00003125,64,402,50,lstm,8,29041.25329632,34099.18750000,-0.020476127,0.01708122,0.04849922,28285.00976562,-0.02924714,0.02460464,0.05349001
92,100,14.29585135,0.00003125,64,402,50,lstm,8,29035.15816201,34098.68359375,-0.020558894,0.01713261,0.04848824,28283.70117188,-0.029453903,0.02478217,0.05373658
93,100,14.44937315,0.00003125,64,402,50,lstm,8,29037.34715186,34097.41406250,-0.020699408,0.01735195,0.04875959,28283.02148438,-0.029582296,0.02486911,0.05389926
94,100,14.60157692,0.00003125,64,402,50,lstm,8,29036.27765613,34098.00390625,-0.020654213,0.01733520,0.04869481,28283.00585938,-0.02957894,0.02506194,0.05408665
95,100,14.75485980,0.00003125,64,402,50,lstm,8,29036.65824890,34098.55468750,-0.02055509,0.01717277,0.04857869,28284.41992188,-0.029345466,0.02480807,0.05375034
96,100,14.90739415,0.00003125,64,402,50,lstm,8,29043.09157562,34098.13281250,-0.020614825,0.01727057,0.04861331,28282.75781250,-0.02958959,0.02493972,0.05396787
97,100,15.06057183,0.00003125,64,402,50,lstm,8,29041.93301264,34099.03125000,-0.020505928,0.01711372,0.04852234,28284.85937500,-0.029280243,0.02464053,0.05365012
98,100,15.21288568,0.00003125,64,402,50,lstm,8,29036.14071359,34099.58203125,-0.020442177,0.01695902,0.04834017,28284.84570312,-0.029274981,0.02449217,0.05344592
99,100,15.36589613,0.00003125,64,402,50,lstm,8,29033.26016023,34099.76562500,-0.020415705,0.01693288,0.04837507,28285.54492188,-0.029141389,0.02452036,0.05351040
