EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
18,100,2.99744618,0.00100000,64,354,50,qgru_amp1,8,29213.67205641,34238.71875000,0.00035386314,0.00046474,0.03411535,28439.77343750,0.00014269174,-0.00020470,0.02579239
19,100,3.15325520,0.00100000,64,354,50,qgru_amp1,8,29215.31317054,34240.08203125,0.0008689622,0.00035368,0.03375264,28443.95312500,0.00070106983,-0.00062334,0.02559669
20,100,3.31033913,0.00100000,64,354,50,qgru_amp1,8,29215.88272476,34239.67578125,0.00051877555,0.00001183,0.03333584,28443.12304688,0.00075893465,-0.00033356,0.02608192
21,100,3.46838445,0.00100000,64,354,50,qgru_amp1,8,29218.59808773,34237.46093750,0.00028481454,0.00068301,0.03376854,28443.47851562,0.0006906464,-0.00036258,0.02547914
22,100,3.62387108,0.00100000,64,354,50,qgru_amp1,8,29211.88323678,34237.26953125,0.00029882067,0.00111032,0.03409954,28442.00585938,0.00040846018,0.00059545,0.02658748
23,100,3.78061436,0.00100000,64,354,50,qgru_amp1,8,29209.90229882,34238.69140625,0.00069075235,0.00074518,0.03362198,28440.76562500,0.00013705532,-0.00028117,0.02536098
24,100,3.93658429,0.00100000,64,354,50,qgru_amp1,8,29210.91708332,34239.77734375,0.0005614815,0.00037913,0.03391294,28442.83789062,0.0009548901,0.00023174,0.02662247
25,100,4.09155568,0.00100000,64,354,50,qgru_amp1,8,29228.38652462,34240.01953125,0.00033110598,0.00017019,0.03375946,28440.90039062,6.9650465e-05,0.00016372,0.02591233
26,100,4.24668903,0.00100000,64,354,50,qgru_amp1,8,29211.39722315,34236.87890625,8.998466e-05,0.00099860,0.03408645,28440.61914062,0.00024716026,-0.00090055,0.02508013
27,100,4.40271103,0.00100000,64,354,50,qgru_amp1,8,29209.30082915,34235.60937500,6.517638e-05,0.00085198,0.03385659,28441.80468750,0.00048773133,-0.00063546,0.02575438
28,100,4.55780038,0.00050000,64,354,50,qgru_amp1,8,29210.38357290,34237.50390625,0.0002349741,0.00107000,0.03366226,28443.28320312,0.0008599812,-0.00037284,0.02559819
29,100,4.71282473,0.00050000,64,354,50,qgru_amp1,8,29219.77079010,34238.54687500,0.00029944052,0.00064731,0.03309560,28444.89648438,0.0009724649,0.00039268,0.02622688
30,100,4.86739305,0.00050000,64,354,50,qgru_amp1,8,29210.58377923,34240.14062500,0.0005704189,0.00037909,0.03335643,28443.07226562,0.00080942496,0.00023532,0.02656732
31,100,5.02513880,0.00050000,64,354,50,qgru_amp1,8,29211.89729521,34237.33984375,0.00039480062,0.00031258,0.03266806,28443.86914062,0.0009497267,-0.00026799,0.02565034
32,100,5.18011768,0.00050000,64,354,50,qgru_amp1,8,29214.03731791,34235.67187500,0.00029206974,0.00064303,0.03304819,28443.60351562,0.00048506985,-0.00088689,0.02495556
33,100,5.33480940,0.00050000,64,354,50,qgru_amp1,8,29217.54373974,34237.41015625,0.00023562179,0.00018828,0.03247857,28445.19335938,0.0009521707,-0.00126321,0.02474612
34,100,5.49092441,0.00050000,64,354,50,qgru_amp1,8,29210.90734100,34241.20703125,0.0007789837,-0.00025598,0.03264070,28440.32226562,0.00042591887,0.00030659,0.02624846
35,100,5.64613508,0.00050000,64,354,50,qgru_amp1,8,29212.69360903,34238.97265625,0.0006566056,0.00027368,0.03335078,28442.49023438,0.0008406166,-0.00029529,0.02619343
36,100,5.80154395,0.00050000,64,354,50,qgru_amp1,8,29227.07334942,34237.51171875,0.0003322778,0.00086632,0.03382107,28442.86132812,0.00049227005,-0.00102330,0.02439901
37,100,5.95625937,0.00050000,64,354,50,qgru_amp1,8,29217.00318612,34239.57421875,0.00070770987,-0.00015511,0.03257270,28439.25000000,-0.00039362186,-0.00051621,0.02539457
38,100,6.11272930,0.00050000,64,354,50,qgru_amp1,8,29212.60140186,34239.96875000,0.00084919744,-0.00064883,0.03195659,28441.22070312,0.00089407153,0.00076949,0.02738281
39,100,6.26749348,0.00050000,64,354,50,qgru_amp1,8,29209.79301537,34241.07421875,0.0009841395,-0.00061137,0.03220083,28442.02343750,0.00097551313,0.00056244,0.02613616
40,100,6.42255715,0.00050000,64,354,50,qgru_amp1,8,29211.16927846,34235.42578125,0.00015911018,0.00104150,0.03300523,28441.39257812,0.0005801949,-0.00034010,0.02581433
41,100,6.57792903,0.00050000,64,354,50,qgru_amp1,8,29221.28426573,34241.50390625,0.000784412,-0.00079747,0.03216423,28440.12500000,0.00030924715,0.00039668,0.02681232
42,100,6.73290997,0.00050000,64,354,50,qgru_amp1,8,29211.80118603,34236.96484375,0.0002045022,0.00073790,0.03380512,28441.16601562,-0.00022969051,-0.00054241,0.02546848
43,100,6.88804578,0.00050000,64,354,50,qgru_amp1,8,29217.52681859,34240.58593750,0.0006781344,-0.00051527,0.03213859,28440.65039062,0.00061578536,0.00082530,0.02767220
44,100,7.04569176,0.00050000,64,354,50,qgru_amp1,8,29209.45565330,34236.42187500,-3.1702366e-05,0.00017906,0.03236351,28441.44531250,0.00052655675,-0.00050399,0.02545958
45,100,7.20023922,0.00050000,64,354,50,qgru_amp1,8,29216.94458474,34239.83203125,0.0007224657,-0.00085885,0.03136154,28440.57812500,0.0004807325,0.00009865,0.02665642
46,100,7.35627485,0.00050000,64,354,50,qgru_amp1,8,29214.44202974,34239.69921875,0.0007136738,0.00008951,0.03308738,28438.56445312,-0.0006293079,-0.00050951,0.02530862
47,100,7.51129270,0.00050000,64,354,50,qgru_amp1,8,29214.71567196,34238.77734375,0.0005526362,0.00034652,0.03334780,28439.10351562,5.0199407e-05,0.00000933,0.02652371
48,100,7.66672483,0.00050000,64,354,50,qgru_amp1,8,29214.60000059,34237.66015625,0.00048483605,-0.00027845,0.03281242,28443.70898438,0.0011675092,0.00028358,0.02653176
49,100,7.82129750,0.00050000,64,354,50,qgru_amp1,8,29209.21523921,34237.73828125,0.00051669567,-0.00027189,0.03220834,28442.64648438,3.6877464e-06,-0.00065752,0.02482601
50,100,7.97563768,0.00050000,64,354,50,qgru_amp1,8,29217.17037286,34241.45312500,0.0008662109,0.00012960,0.03220565,28442.27929688,0.0014328581,0.00089511,0.02668275
51,100,8.13060610,0.00050000,64,354,50,qgru_amp1,8,29215.12155745,34241.73437500,0.0009978217,-0.00013166,0.03303642,28438.81054688,-1.3102006e-05,-0.00075956,0.02487029
52,100,8.28612625,0.00050000,64,354,50,qgru_amp1,8,29216.39629279,34240.01562500,0.0006164993,-0.00036932,0.03160696,28440.28125000,-0.00023680858,0.00003274,0.02661129
53,100,8.44200483,0.00050000,64,354,50,qgru_amp1,8,29211.65663868,34236.40234375,0.00029053196,0.00005956,0.03274953,28440.51562500,0.0011511453,0.00106044,0.02729667
54,100,8.59762625,0.00050000,64,354,50,qgru_amp1,8,29212.69257185,34238.62500000,0.00037823728,0.00006964,0.03288848,28440.77929688,0.00073684286,0.00056787,0.02693195
55,100,8.75266296,0.00050000,64,354,50,qgru_amp1,8,29215.84040493,34239.71093750,0.0005597061,0.00025324,0.03258168,28441.93750000,0.0009852141,0.00046574,0.02672339
56,100,8.90838462,0.00050000,64,354,50,qgru_amp1,8,29222.61846246,34237.58984375,0.0003891146,-0.00037695,0.03206158,28438.18945312,0.00049770664,0.00021859,0.02651366
57,100,9.06381765,0.00025000,64,354,50,qgru_amp1,8,29210.85595915,34238.88281250,0.00045434484,0.00038704,0.03328776,28441.97656250,0.00087084353,-0.00077193,0.02538421
58,100,9.21886137,0.00025000,64,354,50,qgru_amp1,8,29206.61154005,34238.78515625,0.00015857513,0.00006792,0.03291186,28444.46289062,0.0014593618,0.00013278,0.02621212
59,100,9.37401353,0.00025000,64,354,50,qgru_amp1,8,29210.58730443,34238.01171875,0.00030055337,-0.00008893,0.03269194,28440.15820312,0.0010093562,0.00062913,0.02689600
60,100,9.53253573,0.00025000,64,354,50,qgru_amp1,8,29224.28826141,34237.38671875,0.00018798244,0.00032994,0.03329368,28441.77539062,0.00127017,0.00021403,0.02663742
61,100,9.68772323,0.00025000,64,354,50,qgru_amp1,8,29221.93792301,34237.90625000,0.00026467576,0.00050031,0.03266857,28444.64257812,0.0016455522,0.00029907,0.02667125
62,100,9.84265670,0.00025000,64,354,50,qgru_amp1,8,29213.32823944,34238.03515625,0.00032614675,0.00001413,0.03262463,28445.96289062,0.0016017278,0.00011169,0.02639392
63,100,9.99794080,0.00025000,64,354,50,qgru_amp1,8,29213.44482083,34237.67578125,0.0003276864,-0.00012964,0.03188757,28440.88867188,0.0010387698,0.00048571,0.02704574
64,100,10.15287068,0.00025000,64,354,50,qgru_amp1,8,29210.17477205,34239.57421875,0.0007653298,-0.00003238,0.03309265,28444.92968750,0.0014111606,-0.00056503,0.02601575
65,100,10.31048991,0.00025000,64,354,50,qgru_amp1,8,29218.85542806,34237.98046875,0.0004036522,-0.00041025,0.03216141,28441.73242188,0.00089780474,0.00004985,0.02679029
66,100,10.46555770,0.00025000,64,354,50,qgru_amp1,8,29206.44521120,34238.48437500,0.0005283991,-0.00061596,0.03135346,28441.94531250,0.001135447,0.00068962,0.02714417
67,100,10.62015178,0.00025000,64,354,50,qgru_amp1,8,29213.67897034,34239.88671875,0.00079717854,-0.00035378,0.03171081,28441.27343750,0.0008742287,-0.00007017,0.02713719
68,100,10.77726856,0.00025000,64,354,50,qgru_amp1,8,29208.35026338,34237.44921875,0.00014985053,0.00026583,0.03224483,28443.34375000,0.0013144636,0.00027504,0.02676505
69,100,10.93334353,0.00025000,64,354,50,qgru_amp1,8,29214.88754103,34237.51562500,0.00032344286,-0.00013229,0.03198423,28443.98437500,0.001355222,-0.00034033,0.02578678
70,100,11.08788651,0.00025000,64,354,50,qgru_amp1,8,29210.10069953,34237.10546875,0.00039071185,0.00030323,0.03253729,28440.91992188,0.0008476372,0.00035587,0.02674581
71,100,11.24220440,0.00025000,64,354,50,qgru_amp1,8,29215.79608790,34239.59765625,0.0005507646,-0.00019868,0.03198813,28442.67382812,0.001189037,-0.00028392,0.02659967
72,100,11.39698442,0.00025000,64,354,50,qgru_amp1,8,29210.87304094,34239.36718750,0.0005833544,-0.00020563,0.03223413,28440.67968750,0.00087869604,0.00069995,0.02751051
73,100,11.55331846,0.00025000,64,354,50,qgru_amp1,8,29209.96727159,34239.56640625,0.0005225939,-0.00023900,0.03236412,28439.44531250,0.00053004327,0.00097970,0.02728409
74,100,11.70848525,0.00025000,64,354,50,qgru_amp1,8,29215.53789139,34239.32421875,0.0003499528,0.00032179,0.03313443,28444.49023438,0.0014937461,0.00007373,0.02641839
75,100,11.86483877,0.00025000,64,354,50,qgru_amp1,8,29206.90366448,34238.59765625,0.000454942,-0.00024027,0.03218628,28442.29882812,0.0011629023,-0.00045029,0.02632157
76,100,12.01978622,0.00025000,64,354,50,qgru_amp1,8,29228.12224240,34238.51562500,0.00041836692,-0.00015065,0.03234677,28441.51757812,0.0010207567,-0.00060951,0.02607996
77,100,12.17471338,0.00025000,64,354,50,qgru_amp1,8,29217.62773217,34235.22265625,-8.854466e-05,0.00017693,0.03245890,28441.40625000,0.0010306233,0.00010350,0.02672655
78,100,12.32952343,0.00012500,64,354,50,qgru_amp1,8,29209.57708571,34237.01562500,0.00023045547,0.00011567,0.03245006,28441.96093750,0.0010381925,-0.00046855,0.02638942
79,100,12.48528690,0.00012500,64,354,50,qgru_amp1,8,29207.85632070,34235.81250000,1.6746864e-05,0.00040441,0.03293158,28441.13085938,0.0006969077,0.00010066,0.02662085
80,100,12.64447930,0.00012500,64,354,50,qgru_amp1,8,29208.31770579,34234.73437500,-0.00022624226,0.00034199,0.03286283,28444.20507812,0.0012327563,-0.00087298,0.02561462
81,100,12.79935536,0.00012500,64,354,50,qgru_amp1,8,29215.30066427,34236.36718750,6.301543e-05,-0.00011558,0.03229009,28440.29882812,0.0008161876,-0.00010806,0.02634172
82,100,12.95456823,0.00012500,64,354,50,qgru_amp1,8,29223.14999729,34235.41796875,-7.891724e-05,0.00008007,0.03262368,28441.90625000,0.0006836403,-0.00010000,0.02637146
83,100,13.10888350,0.00012500,64,354,50,qgru_amp1,8,29209.56363381,34234.71484375,-5.553441e-05,0.00053287,0.03315750,28439.62500000,0.00057071587,0.00028590,0.02689722
84,100,13.26469893,0.00012500,64,354,50,qgru_amp1,8,29208.67048857,34235.98437500,0.000118266806,0.00011799,0.03272471,28440.67773438,0.00060544244,0.00055437,0.02692980
85,100,13.42031742,0.00012500,64,354,50,qgru_amp1,8,29209.20630900,34233.34765625,-0.00029159346,0.00045063,0.03315216,28440.54492188,0.00059679383,-0.00010099,0.02659290
86,100,13.57489131,0.00012500,64,354,50,qgru_amp1,8,29211.33734216,34233.40625000,-0.00031590112,0.00046950,0.03314002,28439.63476562,0.00020332917,0.00046500,0.02677657
87,100,13.72972510,0.00012500,64,354,50,qgru_amp1,8,29206.91823535,34235.93359375,8.019222e-05,0.00040389,0.03321404,28438.95312500,0.00017781917,0.00093421,0.02721018
88,100,13.88485131,0.00012500,64,354,50,qgru_amp1,8,29210.66150581,34234.67187500,-0.00015646458,0.00045581,0.03350457,28441.19335938,0.00039144867,0.00027540,0.02681590
89,100,14.04026050,0.00006250,64,354,50,qgru_amp1,8,29210.29460695,34235.33203125,3.860608e-05,0.00020661,0.03268789,28439.05664062,0.00022959991,0.00077894,0.02727387
90,100,14.19608758,0.00006250,64,354,50,qgru_amp1,8,29207.23200777,34234.91796875,-0.000113070084,0.00029186,0.03272036,28439.91406250,0.0003218389,0.00050537,0.02713966
91,100,14.35100882,0.00006250,64,354,50,qgru_amp1,8,29208.39709600,34235.04296875,-9.565435e-05,0.00010236,0.03235187,28439.60937500,0.0003902072,0.00076302,0.02710337
92,100,14.50650076,0.00006250,64,354,50,qgru_amp1,8,29210.14237891,34234.82421875,-0.00012839754,0.00012027,0.03239473,28440.75000000,0.0006553533,0.00018892,0.02675714
93,100,14.66124562,0.00006250,64,354,50,qgru_amp1,8,29213.09511058,34234.73828125,-0.0001983831,0.00039004,0.03318081,28439.56250000,0.00040736812,0.00006000,0.02616866
94,100,14.81700592,0.00006250,64,354,50,qgru_amp1,8,29209.63235219,34234.38281250,-0.00023183145,0.00034073,0.03320870,28440.41210938,0.00028519076,-0.00010083,0.02585639
95,100,14.97166198,0.00006250,64,354,50,qgru_amp1,8,29213.87108654,34234.21484375,-0.00015565558,0.00022875,0.03275002,28442.38867188,0.00059769093,-0.00006296,0.02626616
96,100,15.12618673,0.00006250,64,354,50,qgru_amp1,8,29213.10304472,34234.03125000,-0.00020704331,0.00031602,0.03272648,28441.29687500,0.00040115573,-0.00024462,0.02622757
97,100,15.28155707,0.00006250,64,354,50,qgru_amp1,8,29215.78145048,34234.43359375,-0.00018991096,0.00010681,0.03231673,28441.80273438,0.0006966209,0.00000434,0.02635574
98,100,15.43769813,0.00006250,64,354,50,qgru_amp1,8,29209.56336127,34234.86328125,-0.00010938919,0.00012149,0.03245354,28441.99414062,0.0005525825,-0.00022825,0.02630371
99,100,15.59302290,0.00006250,64,354,50,qgru_amp1,8,29211.69207764,34234.30859375,-0.00014615511,0.00016797,0.03267984,28441.41601562,0.00052998425,-0.00039673,0.02591228
