EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
13,100,2.33093243,0.00100000,64,486,50,dgru,8,29218.60109541,34237.37890625,0.00026303143,-0.00062760,0.03298491,28443.44726562,0.00057262566,-0.00050936,0.02515878
14,100,2.49648573,0.00100000,64,486,50,dgru,8,29219.10773256,34236.76562500,0.00026020207,-0.00065635,0.03266605,28444.44531250,0.0004599368,-0.00032485,0.02527562
15,100,2.66193436,0.00100000,64,486,50,dgru,8,29214.66699897,34236.46875000,6.959253e-05,-0.00023375,0.03343441,28443.14648438,0.0006079705,-0.00020083,0.02540462
16,100,2.82723095,0.00100000,64,486,50,dgru,8,29215.41082425,34236.49609375,0.00019591942,-0.00088412,0.03261410,28442.91210938,0.0002584858,-0.00022281,0.02536949
17,100,2.99232815,0.00100000,64,486,50,dgru,8,29218.07472399,34236.50000000,0.00027037621,-0.00077231,0.03282922,28442.87304688,0.00034439526,-0.00022510,0.02544262
18,100,3.15681553,0.00100000,64,486,50,dgru,8,29224.92922507,34236.60546875,0.0002635242,-0.00050011,0.03307936,28442.93945312,0.00027777985,-0.00037542,0.02513386
19,100,3.32244963,0.00100000,64,486,50,dgru,8,29212.86697981,34237.31250000,0.0003205106,-0.00065877,0.03305174,28442.57226562,0.00017589444,-0.00042504,0.02522686
20,100,3.48757363,0.00100000,64,486,50,dgru,8,29208.65574985,34236.73828125,0.000102949445,-0.00071420,0.03299634,28442.80273438,0.00033210538,-0.00069801,0.02507980
21,100,3.65400047,0.00100000,64,486,50,dgru,8,29212.38721127,34236.62890625,0.00017014748,-0.00067343,0.03269621,28441.36914062,-2.7463779e-05,-0.00009460,0.02571388
22,100,3.81848558,0.00100000,64,486,50,dgru,8,29225.77910953,34238.51562500,0.00043313293,-0.00118620,0.03227562,28441.65039062,-3.600496e-05,-0.00047378,0.02522965
23,100,3.98370626,0.00100000,64,486,50,dgru,8,29223.74919425,34238.74609375,0.00052403525,-0.00116300,0.03238679,28442.36132812,-0.000107434294,-0.00008982,0.02562869
24,100,4.14619466,0.00100000,64,486,50,dgru,8,29214.86036258,34236.91015625,0.00017050136,-0.00079452,0.03282412,28441.81054688,3.0273368e-05,-0.00010906,0.02572911
25,100,4.31024583,0.00100000,64,486,50,dgru,8,29215.07262463,34237.53515625,0.00031946992,-0.00079533,0.03246503,28443.22851562,9.589846e-05,-0.00027777,0.02549946
26,100,4.47545273,0.00100000,64,486,50,dgru,8,29211.29989073,34235.92187500,-0.00010557699,-0.00070504,0.03299439,28441.31250000,-9.7850556e-05,-0.00011732,0.02535743
27,100,4.63914558,0.00100000,64,486,50,dgru,8,29220.20362345,34236.30468750,-5.6209974e-05,-0.00065956,0.03291134,28440.86523438,-7.566258e-05,-0.00005775,0.02547343
28,100,4.80165773,0.00100000,64,486,50,dgru,8,29207.82265430,34237.14453125,9.8975244e-05,-0.00097229,0.03268969,28441.54492188,5.8451405e-07,-0.00010305,0.02544074
29,100,4.96588545,0.00100000,64,486,50,dgru,8,29214.92209752,34238.15234375,0.00037313186,-0.00095584,0.03234645,28442.85937500,2.482177e-05,-0.00037511,0.02525142
30,100,5.12933693,0.00100000,64,486,50,dgru,8,29209.72365189,34237.30859375,0.00036975596,-0.00090486,0.03269022,28442.45507812,4.0669067e-05,-0.00059480,0.02483827
31,100,5.29576110,0.00100000,64,486,50,dgru,8,29216.28663254,34237.38671875,0.00017951672,-0.00034066,0.03359440,28442.27343750,-0.00017103911,-0.00015455,0.02512381
32,100,5.45865283,0.00100000,64,486,50,dgru,8,29211.47062259,34236.42578125,-6.935554e-05,-0.00090808,0.03274600,28440.32812500,-0.00042420742,-0.00002566,0.02540337
