EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
34,100,5.71894750,0.00025000,64,354,50,qgru,8,29213.77197011,34236.86718750,0.00013296842,0.00002705,0.03345897,28441.39843750,0.000255579,-0.00003291,0.02596900
35,100,5.87690012,0.00025000,64,354,50,qgru,8,29215.38340081,34237.07421875,0.00015430033,0.00000185,0.03346359,28441.28125000,0.00020255015,0.00001620,0.02597039
36,100,6.03742430,0.00025000,64,354,50,qgru,8,29229.97431819,34237.07421875,0.0001609658,0.00004145,0.03346816,28441.22851562,0.00019686174,0.00002146,0.02596540
37,100,6.19929600,0.00025000,64,354,50,qgru,8,29219.45721817,34237.05078125,0.00015490732,-0.00002737,0.03346629,28441.37304688,0.00023817024,-0.00003511,0.02596679
38,100,6.35720764,0.00025000,64,354,50,qgru,8,29215.44930098,34236.96484375,0.00013566339,0.00001307,0.03346745,28441.38085938,0.00021217577,-0.00000701,0.02596598
39,100,6.51574150,0.00025000,64,354,50,qgru,8,29212.60220167,34237.03515625,0.00014465084,-0.00001877,0.03347518,28441.23437500,0.00019784171,-0.00000572,0.02596519
40,100,6.67713923,0.00025000,64,354,50,qgru,8,29213.99125841,34237.10156250,0.00015561956,0.00000067,0.03347194,28441.30664062,0.00019067578,0.00001880,0.02596450
41,100,6.83780550,0.00025000,64,354,50,qgru,8,29224.20214886,34237.06250000,0.00015217316,-0.00001745,0.03346791,28441.26757812,0.00021314327,0.00003694,0.02596483
42,100,6.99712860,0.00025000,64,354,50,qgru,8,29214.52777396,34237.01171875,0.00014932617,0.00000540,0.03346372,28441.16210938,0.00017727252,0.00000186,0.02596680
43,100,7.18192175,0.00025000,64,354,50,qgru,8,29220.65574688,34236.91015625,0.00012961126,0.00001310,0.03346296,28441.37500000,0.0001716153,-0.00000419,0.02596890
44,100,7.34941972,0.00012500,64,354,50,qgru,8,29212.40436639,34237.04687500,0.0001508705,-0.00001720,0.03347736,28441.39648438,0.00021899428,-0.00000977,0.02596488
45,100,7.51409583,0.00012500,64,354,50,qgru,8,29219.73059760,34237.02734375,0.00015646004,0.00000161,0.03347393,28441.45312500,0.0002247622,-0.00003999,0.02596515
46,100,7.67916547,0.00012500,64,354,50,qgru,8,29216.93610467,34237.11328125,0.00015822388,-0.00001817,0.03347751,28441.32617188,0.0001996864,0.00000514,0.02596466
47,100,7.84516283,0.00012500,64,354,50,qgru,8,29217.14562141,34237.12890625,0.00015607168,-0.00002515,0.03347054,28441.36914062,0.0002055597,0.00001587,0.02596957
48,100,8.01510217,0.00012500,64,354,50,qgru,8,29217.32200368,34236.76953125,0.000111994865,0.00000740,0.03345552,28441.35937500,0.00023436738,-0.00004465,0.02596761
49,100,8.18059228,0.00012500,64,354,50,qgru,8,29211.91945521,34236.93750000,0.00014170563,0.00000098,0.03346644,28441.33007812,0.00022687684,0.00000854,0.02596624
50,100,8.34761350,0.00012500,64,354,50,qgru,8,29219.86158329,34236.94140625,0.00014207812,0.00001300,0.03345770,28441.36523438,0.00021804716,0.00000258,0.02596858
51,100,8.51905455,0.00012500,64,354,50,qgru,8,29218.25916757,34237.00390625,0.00014801515,0.00001335,0.03347661,28441.40429688,0.00021795194,-0.00001239,0.02596468
52,100,8.68478922,0.00012500,64,354,50,qgru,8,29218.96456909,34236.89453125,0.0001321687,-0.00001008,0.03346784,28441.43750000,0.00024106688,-0.00003452,0.02596612
53,100,8.84978850,0.00012500,64,354,50,qgru,8,29214.68478902,34237.05859375,0.00015659002,0.00001262,0.03346728,28441.28125000,0.00020877676,0.00001683,0.02596607
54,100,9.01397503,0.00012500,64,354,50,qgru,8,29215.74208366,34237.10937500,0.00015591085,-0.00000522,0.03346567,28441.20507812,0.00017865576,0.00000034,0.02596636
55,100,9.17843117,0.00006250,64,354,50,qgru,8,29218.68536504,34237.07421875,0.00015878194,0.00002240,0.03347245,28441.27343750,0.00020400422,0.00002415,0.02596510
56,100,9.34660247,0.00006250,64,354,50,qgru,8,29225.80740823,34237.09765625,0.00015527991,-0.00000445,0.03346557,28441.21093750,0.00017946465,-0.00000113,0.02596643
57,100,9.51840485,0.00006250,64,354,50,qgru,8,29214.02047560,34237.06250000,0.00015679216,0.00001589,0.03346891,28441.27539062,0.00020799975,0.00001980,0.02596549
58,100,9.67995532,0.00006250,64,354,50,qgru,8,29210.21511629,34236.82421875,0.00012640125,0.00001129,0.03345722,28441.48632812,0.0002608028,-0.00003719,0.02596726
59,100,9.84209198,0.00006250,64,354,50,qgru,8,29214.10768594,34237.03515625,0.00014799961,0.00000953,0.03346693,28441.31250000,0.0001997192,-0.00002386,0.02596821
60,100,10.01397815,0.00006250,64,354,50,qgru,8,29227.70827060,34236.95703125,0.00014046041,0.00000118,0.03345706,28441.31835938,0.00021950997,0.00001058,0.02596786
61,100,10.17648170,0.00006250,64,354,50,qgru,8,29225.59455787,34237.10937500,0.00015932426,-0.00004921,0.03347026,28441.27148438,0.00018237732,0.00002153,0.02596902
62,100,10.34245490,0.00006250,64,354,50,qgru,8,29217.08473884,34237.08984375,0.00015636369,-0.00004252,0.03346725,28441.28125000,0.00018616233,0.00002067,0.02596878
63,100,10.51087187,0.00006250,64,354,50,qgru,8,29217.19046995,34237.01953125,0.00015199519,-0.00001017,0.03346420,28441.29492188,0.00021500458,0.00000624,0.02596728
64,100,10.67558420,0.00006250,64,354,50,qgru,8,29213.76155599,34237.01171875,0.00014848469,-0.00002978,0.03346098,28441.31835938,0.00020050253,0.00001302,0.02596845
65,100,10.84448373,0.00006250,64,354,50,qgru,8,29222.53097577,34236.83203125,0.00012810797,0.00000476,0.03345581,28441.46289062,0.00025323223,-0.00002826,0.02596754
66,100,11.00712157,0.00003125,64,354,50,qgru,8,29210.23010423,34236.94921875,0.00014095368,-0.00001547,0.03345821,28441.36914062,0.00022029574,-0.00000095,0.02596799
67,100,11.17531710,0.00003125,64,354,50,qgru,8,29217.28291660,34237.06250000,0.00015686444,0.00001372,0.03347989,28441.32226562,0.00021092981,0.00002162,0.02596472
68,100,11.34354293,0.00003125,64,354,50,qgru,8,29212.18111038,34237.04687500,0.00015348363,-0.00003403,0.03346809,28441.29687500,0.00020594633,0.00000657,0.02596838
69,100,11.51054935,0.00003125,64,354,50,qgru,8,29218.81786346,34237.02343750,0.00014537873,0.00001338,0.03346932,28441.34960938,0.00020393342,-0.00002972,0.02596838
70,100,11.67984418,0.00003125,64,354,50,qgru,8,29214.15425746,34236.98046875,0.00014673713,0.00000001,0.03347188,28441.34375000,0.00022655475,0.00001348,0.02596578
71,100,11.84763890,0.00003125,64,354,50,qgru,8,29219.59271537,34237.10546875,0.00015875803,-0.00005056,0.03347178,28441.28320312,0.00018620354,0.00001814,0.02596899
72,100,12.01735756,0.00003125,64,354,50,qgru,8,29214.80854797,34237.08203125,0.00015872503,0.00001726,0.03347874,28441.30468750,0.00020636729,0.00002443,0.02596467
73,100,12.18318915,0.00003125,64,354,50,qgru,8,29213.93146981,34236.98046875,0.00014700404,0.00000064,0.03347241,28441.34375000,0.00022632838,0.00001363,0.02596570
74,100,12.35128342,0.00003125,64,354,50,qgru,8,29219.38353560,34237.05859375,0.00015584574,0.00001347,0.03346854,28441.28320312,0.00020997332,0.00001882,0.02596556
