EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
58,100,9.33625377,0.00003125,64,306,50,gru,8,29049.72793537,34023.71484375,-0.029185623,0.02523591,0.06614663,28234.08789062,-0.034704067,0.03148988,0.06448715
59,100,9.49407471,0.00003125,64,306,50,gru,8,29059.91655689,34023.21484375,-0.029232472,0.02525760,0.06617613,28234.22656250,-0.03469803,0.03139052,0.06443473
60,100,9.64773633,0.00003125,64,306,50,gru,8,29050.27962536,34026.16015625,-0.028888993,0.02507593,0.06600576,28238.01562500,-0.034057595,0.03108951,0.06407342
61,100,9.80174038,0.00003125,64,306,50,gru,8,29056.38909743,34023.35546875,-0.02922731,0.02529698,0.06621819,28234.39257812,-0.034683347,0.03136749,0.06442173
62,100,9.95570372,0.00003125,64,306,50,gru,8,29048.35736762,34023.95703125,-0.029131602,0.02521308,0.06608050,28235.27343750,-0.034491707,0.03120104,0.06421672
63,100,10.11240330,0.00003125,64,306,50,gru,8,29055.70871735,34022.73046875,-0.029286183,0.02529489,0.06623266,28234.28125000,-0.03466996,0.03131346,0.06433335
64,100,10.27563853,0.00003125,64,306,50,gru,8,29052.93102392,34025.17968750,-0.029030912,0.02519510,0.06615607,28236.09375000,-0.03439243,0.03119853,0.06430162
65,100,10.43133343,0.00003125,64,306,50,gru,8,29053.14426549,34022.17578125,-0.029346086,0.02525451,0.06617338,28232.29687500,-0.034987874,0.03185913,0.06470352
66,100,10.58981311,0.00003125,64,306,50,gru,8,29053.29213418,34023.07812500,-0.02917696,0.02511651,0.06596548,28235.13281250,-0.034455366,0.03133636,0.06423615
67,100,10.74692678,0.00003125,64,306,50,gru,8,29047.94714483,34022.24609375,-0.02930462,0.02521839,0.06609919,28233.01562500,-0.03489868,0.03161548,0.06450131
68,100,10.90078278,0.00001563,64,306,50,gru,8,29055.86125225,34022.64453125,-0.029290987,0.02525342,0.06615505,28233.61914062,-0.034774482,0.03146006,0.06443453
69,100,11.05485018,0.00001563,64,306,50,gru,8,29054.23545583,34024.67578125,-0.029066853,0.02519627,0.06612002,28236.08007812,-0.034369826,0.03108010,0.06417255
70,100,11.20881080,0.00001563,64,306,50,gru,8,29054.98018773,34023.20703125,-0.029222298,0.02525812,0.06618822,28234.71875000,-0.034592167,0.03121853,0.06427264
71,100,11.36254730,0.00001563,64,306,50,gru,8,29050.70914205,34023.52343750,-0.029158965,0.02518468,0.06606503,28234.86523438,-0.034555703,0.03117025,0.06420534
72,100,11.51661491,0.00001563,64,306,50,gru,8,29051.79100121,34023.30078125,-0.029201638,0.02519614,0.06609453,28234.36718750,-0.03465505,0.03132815,0.06435236
73,100,11.67060038,0.00001563,64,306,50,gru,8,29054.79790412,34023.96875000,-0.029124174,0.02516728,0.06607431,28235.22851562,-0.034491993,0.03116226,0.06422584
74,100,11.82654827,0.00001563,64,306,50,gru,8,29061.90110313,34024.26562500,-0.029101538,0.02519836,0.06611888,28235.85937500,-0.03441173,0.03113096,0.06419826
75,100,11.98004516,0.00001563,64,306,50,gru,8,29050.14201991,34022.63671875,-0.029298536,0.02532133,0.06627571,28234.36914062,-0.03465302,0.03126774,0.06430429
76,100,12.13352443,0.00001563,64,306,50,gru,8,29046.39194107,34023.85546875,-0.02914361,0.02527104,0.06620291,28235.80273438,-0.03441649,0.03104883,0.06412028
77,100,12.28747735,0.00001563,64,306,50,gru,8,29050.28629854,34022.42187500,-0.029327188,0.02530720,0.06624733,28233.88085938,-0.03473562,0.03137825,0.06439557
78,100,12.44472083,0.00001563,64,306,50,gru,8,29063.84870148,34022.98828125,-0.029238975,0.02516846,0.06604635,28233.88476562,-0.034700293,0.03139064,0.06434525
79,100,12.59888252,0.00000781,64,306,50,gru,8,29061.70277701,34023.22265625,-0.029210113,0.02522990,0.06613040,28234.85937500,-0.034556303,0.03115728,0.06419593
80,100,12.75314291,0.00000781,64,306,50,gru,8,29053.23899290,34022.78906250,-0.029251678,0.02526926,0.06617972,28234.64062500,-0.03460017,0.03118977,0.06421340
81,100,12.90725933,0.00000781,64,306,50,gru,8,29053.36956067,34023.23046875,-0.029206173,0.02525609,0.06616645,28235.07226562,-0.034517657,0.03108603,0.06414596
82,100,13.06119600,0.00000781,64,306,50,gru,8,29049.93690236,34022.92187500,-0.029247489,0.02523558,0.06613562,28234.50976562,-0.034600392,0.03119756,0.06422992
83,100,13.21672905,0.00000781,64,306,50,gru,8,29058.70947393,34023.44921875,-0.029180475,0.02522711,0.06612511,28235.19531250,-0.03450068,0.03110434,0.06415331
84,100,13.37027487,0.00000781,64,306,50,gru,8,29046.47825495,34023.12500000,-0.02921449,0.02525189,0.06615609,28235.09960938,-0.03450562,0.03105691,0.06410750
85,100,13.52370595,0.00000781,64,306,50,gru,8,29053.48107232,34022.84765625,-0.029233713,0.02522426,0.06612165,28234.57226562,-0.034590133,0.03117841,0.06419369
86,100,13.67747065,0.00000781,64,306,50,gru,8,29048.40383191,34024.01171875,-0.029115677,0.02521201,0.06612202,28235.80273438,-0.034406833,0.03103694,0.06409314
