EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
51,100,27.92237020,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
52,100,28.45134652,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
53,100,28.97893188,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
54,100,29.51291420,0.00006250,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
55,100,30.04712962,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
56,100,30.57778978,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
57,100,31.10730495,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
58,100,31.63528218,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
59,100,32.16991675,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
60,100,32.70170987,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
61,100,33.23204042,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
62,100,33.76090600,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
63,100,34.29355943,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
64,100,34.82476478,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
65,100,35.35788100,0.00003125,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
66,100,35.88590266,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
67,100,36.41378542,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
68,100,36.94401565,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
69,100,37.47629907,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
70,100,38.00637515,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
71,100,38.54133418,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
72,100,39.07562937,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
73,100,39.61202252,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
74,100,40.14542598,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
75,100,40.67469705,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
76,100,41.20316912,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
77,100,41.73477450,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
78,100,42.26437983,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
79,100,42.79403961,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
80,100,43.32822555,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
81,100,43.86331822,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
82,100,44.39383057,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
83,100,44.92895393,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
84,100,45.46283602,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
85,100,45.99889490,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
86,100,46.53032248,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
87,100,47.06559850,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
88,100,47.60107224,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
89,100,48.13583240,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
90,100,48.66653985,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
91,100,49.19865582,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
92,100,49.73530725,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
93,100,50.27039266,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
94,100,50.80312442,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
95,100,51.33808743,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
96,100,51.87986163,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
97,100,52.41377132,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
98,100,52.94614036,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
99,100,53.48207966,0.00000195,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
