EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
30,100,5.08102066,0.00050000,64,382,50,dgru_abs_only,8,29049.75497945,34139.55859375,-0.014054051,0.01293983,0.05073433,28359.28710938,-0.013803843,0.01299084,0.04268590
31,100,5.24243375,0.00050000,64,382,50,dgru_abs_only,8,29051.26239353,34143.12500000,-0.013096251,0.01213975,0.05007975,28362.18750000,-0.012939093,0.01255500,0.04170282
32,100,5.40490483,0.00025000,64,382,50,dgru_abs_only,8,29053.12887319,34142.56640625,-0.013647761,0.01249411,0.05014503,28360.52539062,-0.013407824,0.01302959,0.04213883
33,100,5.56648898,0.00025000,64,382,50,dgru_abs_only,8,29056.20570331,34143.71484375,-0.0130057335,0.01121845,0.04904971,28358.34179688,-0.014039097,0.01385771,0.04358585
34,100,5.72976201,0.00025000,64,382,50,dgru_abs_only,8,29049.75533591,34141.94921875,-0.013581381,0.01201322,0.04995771,28358.88281250,-0.013882108,0.01370211,0.04348347
35,100,5.89280758,0.00025000,64,382,50,dgru_abs_only,8,29051.35158115,34138.65625000,-0.013761667,0.01205691,0.05000796,28357.12500000,-0.01396272,0.01412423,0.04392927
36,100,6.05442840,0.00025000,64,382,50,dgru_abs_only,8,29065.84458711,34138.47265625,-0.013909988,0.01218786,0.04984838,28358.12500000,-0.013777193,0.01437295,0.04363115
37,100,6.21577341,0.00025000,64,382,50,dgru_abs_only,8,29055.15982903,34139.73828125,-0.013957513,0.01203981,0.04967603,28359.44726562,-0.013551319,0.01431879,0.04348875
38,100,6.37772366,0.00025000,64,382,50,dgru_abs_only,8,29051.19264942,34136.83203125,-0.014403557,0.01274175,0.05093383,28354.53906250,-0.0144627765,0.01544648,0.04441035
39,100,6.53921020,0.00025000,64,382,50,dgru_abs_only,8,29048.32376480,34137.33203125,-0.014140621,0.01193534,0.04990690,28356.07812500,-0.014357803,0.01368205,0.04279465
